Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
30-nov.-2018 19:09:05.810,-,-,-,-,47,47,1081.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:05.911,-,-,-,-,47,47,1880.75,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.011,-,-,-,-,47,47,1880.75,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.111,-,-,-,-,47,47,1731.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.212,-,-,-,-,47,47,1731.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.310,-,-,-,-,47,47,1622.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.411,-,-,-,-,47,47,1622.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.510,-,-,-,-,47,47,1622.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
30-nov.-2018 19:09:06.611,-,-,-,-,47,47,1622.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:06.710,-,-,-,-,47,47,1622.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:06.812,-,-,-,-,47,47,1514.25,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:06.913,-,-,-,-,47,47,1514.25,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:07.011,-,-,-,-,47,47,1514.25,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:07.110,-,-,-,-,47,47,1514.25,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:07.211,-,-,-,-,47,47,1514.25,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,4
30-nov.-2018 19:09:07.310,-,-,-,-,47,47,1801.5,3,122,0,48.88010406,2.09109807,10,-,23,0,2,-,-,4
30-nov.-2018 19:09:07.410,-,-,-,-,47,47,1801.5,3,122,0,48.88010406,2.09109807,10,-,23,0,2,-,-,4
30-nov.-2018 19:09:07.511,-,-,-,-,47,47,1680.25,3,122,0,48.88010406,2.09109807,10,-,23,0,2,-,-,4
30-nov.-2018 19:09:07.611,-,-,-,-,47,47,1680.25,3,122,0,48.88010406,2.09109807,10,1.17641509,23,0,3,4.98554659,0.00017431,5
30-nov.-2018 19:09:07.711,-,-,-,-,47,47,1680.25,3,122,0,48.88010406,2.09109807,10,1.17641509,23,0,3,4.98554659,0.00017431,5
30-nov.-2018 19:09:07.811,-,-,-,-,47,47,1527.75,3,122,0,48.88010406,2.09109807,10,1.17641509,23,0,4,4.98554659,0.00039111,5
30-nov.-2018 19:09:07.911,-,-,-,-,47,47,1527.75,3,122,0,48.88010406,2.09109807,10,1.17641509,22,0,4,4.98554659,0.00039111,5
30-nov.-2018 19:09:08.011,-,-,-,-,47,47,1494.25,3,122,0,48.88010406,2.09109807,10,1.17641509,22,0,4,4.98554659,0.00039111,5
30-nov.-2018 19:09:08.111,-,-,-,-,47,47,1494.25,3,122,0,48.88010406,2.09109807,10,1.17641509,22,0,6,4.98554659,0.00077306,5
30-nov.-2018 19:09:08.211,-,-,-,-,47,47,1468.5,3,123,135.6000061,48.88010025,2.09110522,10,1.17641509,22,3.67199993,6,4.98554659,0.00077306,5
30-nov.-2018 19:09:08.311,-,-,-,-,47,47,1468.5,3,123,135.6000061,48.88010025,2.09110522,10,1.17641509,22,3.67199993,7,4.98554659,0.00113417,5
30-nov.-2018 19:09:08.411,-,-,-,-,47,47,1524.5,3,123,135.6000061,48.88010025,2.09110522,10,1.17641509,22,3.67199993,7,4.98554659,0.00113417,5
30-nov.-2018 19:09:08.512,-,-,-,-,47,47,1524.5,3,123,135.6000061,48.88010025,2.09110522,10,1.17641509,22,3.67199993,8,4.98554659,0.00154875,5
30-nov.-2018 19:09:08.611,-,-,-,-,47,47,1524.5,3,123,135.6000061,48.88010025,2.09110522,10,1.17641509,22,3.67199993,8,4.98554659,0.00154875,6
30-nov.-2018 19:09:08.711,-,-,-,-,47,47,1548.5,3,123,135.6000061,48.88010025,2.09110522,10,9.77954865,22,3.67199993,10,44.97111893,0.00216625,6
30-nov.-2018 19:09:08.811,-,-,-,-,47,47,1548.5,3,123,135.6000061,48.88010025,2.09110522,10,9.77954865,22,3.67199993,10,44.97111893,0.00216625,6
30-nov.-2018 19:09:08.911,-,-,-,-,47,47,1557.25,3,123,135.6000061,48.88010025,2.09110522,10,9.77954865,22,3.67199993,10,44.97111893,0.00216625,6
30-nov.-2018 19:09:09.011,-,-,-,-,47,47,1557.25,3,123,135.6000061,48.88010025,2.09110522,10,9.77954865,22,3.67199993,12,44.97111893,0.00293319,6
30-nov.-2018 19:09:09.111,-,-,-,-,47,47,1557.25,3,123,135.6000061,48.88010025,2.09110522,10,9.77954865,22,3.67199993,12,44.97111893,0.00293319,6
30-nov.-2018 19:09:09.211,-,-,-,-,47,47,1470.75,3,123,158.8999939,48.88008881,2.09111905,10,9.77954865,22,7.30799961,12,44.97111893,0.00293319,6
30-nov.-2018 19:09:09.312,-,-,-,-,47,47,1470.75,3,123,158.8999939,48.88008881,2.09111905,10,9.77954865,22,7.30799961,13,44.97111893,0.00387764,6
30-nov.-2018 19:09:09.413,-,-,-,-,47,47,1470.75,3,123,158.8999939,48.88008881,2.09111905,10,9.77954865,21,7.30799961,13,44.97111893,0.00387764,6
30-nov.-2018 19:09:09.511,-,-,-,-,47,47,1576,3,123,158.8999939,48.88008881,2.09111905,10,9.77954865,21,7.30799961,14,44.97111893,0.00481889,6
30-nov.-2018 19:09:09.614,-,-,-,-,47,47,1576,3,123,158.8999939,48.88008881,2.09111905,10,9.77954865,21,7.30799961,14,44.97111893,0.00481889,7
30-nov.-2018 19:09:09.712,-,-,-,-,47,47,1590.5,3,123,158.8999939,48.88008881,2.09111905,10,9.77954865,21,7.30799961,14,44.97111893,0.00481889,7
30-nov.-2018 19:09:09.811,-,-,-,-,47,47,1590.5,3,123,158.8999939,48.88008881,2.09111905,10,11.78143501,21,7.30799961,15,52.7461319,0.00580569,7
30-nov.-2018 19:09:09.911,-,-,-,-,47,47,1673.75,3,123,158.8999939,48.88008881,2.09111905,10,11.78143501,21,7.30799961,15,52.7461319,0.00580569,7
30-nov.-2018 19:09:10.011,-,-,-,-,47,47,1673.75,3,123,158.8999939,48.88008881,2.09111905,10,11.78143501,21,7.30799961,15,52.7461319,0.00580569,7
30-nov.-2018 19:09:10.112,-,-,-,-,47,47,1673.75,3,123,158.8999939,48.88008881,2.09111905,10,11.78143501,21,7.30799961,15,52.7461319,0.00706403,7
30-nov.-2018 19:09:10.211,-,-,-,-,47,47,1673.75,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,21,12.74399948,15,52.7461319,0.00706403,7
30-nov.-2018 19:09:10.311,-,-,-,-,47,47,1818.25,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,21,12.74399948,15,52.7461319,0.00706403,7
30-nov.-2018 19:09:10.411,-,-,-,-,47,47,1818.25,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,21,12.74399948,16,52.7461319,0.00836861,7
30-nov.-2018 19:09:10.512,-,-,-,-,47,47,1818.25,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,21,12.74399948,16,52.7461319,0.00836861,7
30-nov.-2018 19:09:10.611,-,-,-,-,47,47,1975.75,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,21,12.74399948,18,52.7461319,0.00965306,8
30-nov.-2018 19:09:10.711,-,-,-,-,47,47,1975.75,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,20,12.74399948,18,52.7461319,0.00965306,8
30-nov.-2018 19:09:10.811,-,-,-,-,47,47,2116.75,3,123,178.1000061,48.88005829,2.09112167,10,11.78143501,20,12.74399948,18,52.7461319,0.00965306,8
30-nov.-2018 19:09:10.911,-,-,-,-,47,47,2116.75,3,123,178.1000061,48.88005829,2.09112167,10,10.77738953,20,12.74399948,19,36.25518417,0.01094806,8
30-nov.-2018 19:09:11.011,-,-,-,-,47,47,2230,3,123,178.1000061,48.88005829,2.09112167,10,10.77738953,20,12.74399948,19,36.25518417,0.01094806,8
30-nov.-2018 19:09:11.111,-,-,-,-,47,47,2230,3,123,178.1000061,48.88005829,2.09112167,10,10.77738953,20,12.74399948,20,36.25518417,0.01215056,8
30-nov.-2018 19:09:11.211,-,-,-,-,47,47,2230,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,20,36.25518417,0.01215056,8
30-nov.-2018 19:09:11.313,-,-,-,-,47,47,2203,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01328945,8
30-nov.-2018 19:09:11.411,-,-,-,-,47,47,2203,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01328945,8
30-nov.-2018 19:09:11.511,-,-,-,-,47,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01328945,8
30-nov.-2018 19:09:11.611,-,-,-,-,47,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01328945,8
30-nov.-2018 19:09:11.711,-,-,-,-,47,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01557028,9
30-nov.-2018 19:09:11.811,-,-,-,-,47,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01557028,9
30-nov.-2018 19:09:11.911,-,-,-,-,47,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01557028,9
30-nov.-2018 19:09:12.011,-,-,-,-,48,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01557028,9
30-nov.-2018 19:09:12.111,-,-,-,-,48,47,2003.5,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01557028,9
30-nov.-2018 19:09:12.211,-,-,-,-,48,47,1416.75,3,124,199.69999695,48.88002396,2.09110427,10,10.77738953,20,14.03999996,21,36.25518417,0.01557028,9
30-nov.-2018 19:09:12.311,-,-,-,-,48,47,1416.75,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,20,11.73379803,0.01874778,9
30-nov.-2018 19:09:12.411,-,-,-,-,48,47,1416.75,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,20,11.73379803,0.01874778,9
30-nov.-2018 19:09:12.511,-,-,-,-,48,47,1443.25,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,20,11.73379803,0.01874778,9
30-nov.-2018 19:09:12.611,-,-,-,-,48,47,1443.25,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02059847,10
30-nov.-2018 19:09:12.711,-,-,-,-,48,47,1444.25,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02059847,10
30-nov.-2018 19:09:12.811,-,-,-,-,48,47,1444.25,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02176514,10
30-nov.-2018 19:09:12.911,-,-,-,-,48,47,1451.75,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02176514,10
30-nov.-2018 19:09:13.011,-,-,-,-,48,47,1451.75,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02291431,10
30-nov.-2018 19:09:13.111,-,-,-,-,48,47,1514,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02291431,10
30-nov.-2018 19:09:13.211,-,-,-,-,48,47,1514,3,124,213.30000305,48.87999344,2.09106898,10,2.33456373,20,15.33600044,21,11.73379803,0.02407514,10
30-nov.-2018 19:09:13.311,-,-,-,-,48,47,1444,3,124,218,48.87995911,2.09102488,10,2.33456373,20,16.55999947,21,11.73379803,0.02407514,10
30-nov.-2018 19:09:13.412,-,-,-,-,48,47,1444,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,21,14.72419453,0.02525931,10
30-nov.-2018 19:09:13.511,-,-,-,-,48,47,1444,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,21,14.72419453,0.02525931,10
30-nov.-2018 19:09:13.612,-,-,-,-,48,47,1169.25,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,20,14.72419453,0.02666014,11
30-nov.-2018 19:09:13.711,-,-,-,-,48,47,1169.25,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,20,14.72419453,0.02666014,11
30-nov.-2018 19:09:13.812,-,-,-,-,48,47,1169.25,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,20,14.72419453,0.02666014,11
30-nov.-2018 19:09:13.912,-,-,-,-,48,47,1037.25,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,20,14.72419453,0.02832681,11
30-nov.-2018 19:09:14.010,-,-,-,-,48,47,1037.25,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,20,14.72419453,0.02832681,11
30-nov.-2018 19:09:14.111,-,-,-,-,48,47,1017,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,19,14.72419453,0.02941014,11
30-nov.-2018 19:09:14.211,-,-,-,-,48,47,1017,3,124,218,48.87995911,2.09102488,10,2.98588181,20,16.55999947,19,14.72419453,0.02941014,11
30-nov.-2018 19:09:14.313,-,-,-,-,48,47,990.5,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,19,14.72419453,0.02941014,11
30-nov.-2018 19:09:14.412,-,-,-,-,48,47,990.5,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,18,14.72419453,0.03071028,11
30-nov.-2018 19:09:14.513,-,-,-,-,48,47,944.75,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,18,14.72419453,0.03071028,11
30-nov.-2018 19:09:14.612,-,-,-,-,48,47,944.75,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,17,14.72419453,0.0316825,12
30-nov.-2018 19:09:14.711,-,-,-,-,48,47,917,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,17,14.72419453,0.0316825,12
30-nov.-2018 19:09:14.811,-,-,-,-,48,47,917,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,16,14.72419453,0.03259,12
30-nov.-2018 19:09:14.913,-,-,-,-,48,47,917,3,124,220.30000305,48.87991333,2.09092927,10,2.98588181,20,19.72799873,16,14.72419453,0.03259,12
