Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
11-mai-2016 20:23:54.276,-0.99502563,8.02131653,2.53865051,0.05995208,-0.02050299,-0.05130593,0.94291848,157.5,0.15890479,114.40000153,0.14541501,48.7976265,1.97661161,11,0,2528,46,55.50444031,55
11-mai-2016 20:23:54.373,-1.0381012,7.72102356,2.33526611,-0.00809768,0.01485924,-0.0375248,0.99170148,157.5,0.11060862,114.98000336,0.14845529,48.79761887,1.97662997,11,0,2536,46,56.430439,55
11-mai-2016 20:23:54.472,-0.16950989,9.67236328,3.51731873,0.01915849,-0.14996883,-0.04142738,0.79047054,157.6000061,0.20903014,113.94999695,0.14845529,48.79761505,1.97665,11,0,2536,46,55.3007164,55
11-mai-2016 20:23:54.572,-1.20082092,7.97106934,2.4357605,0.01752617,-0.14996883,-0.04142738,0.79047054,157.6000061,0.20903014,114.29000092,0.14845529,48.79760742,1.97666836,11,0,2504,46,55.41183853,55
11-mai-2016 20:23:54.677,-0.43391418,8.69369507,2.09359741,0.0104781,-0.06684158,-0.01410777,0.90352559,157.6000061,0.13158673,113.68000031,0.15177071,48.79759979,1.97668672,11,0,2504,46,54.78216171,54
11-mai-2016 20:23:54.772,-0.75694275,8.25102234,1.59828186,0.01366141,-0.11482961,0.03906623,0.81876546,157.6000061,0.23329954,115.80000305,0.15177071,48.79759598,1.97670662,11,0,2507,46,55.48591995,54
11-mai-2016 20:23:54.872,0.35212708,8.57884216,2.30775452,0.00037582,-0.11482961,0.03906623,0.81876546,157.6000061,0.23329954,114.41000366,0.15505572,48.79758835,1.97672498,11,0,2507,46,54.76363754,54
11-mai-2016 20:23:54.972,0.08174133,8.20198059,2.75282288,-0.02526575,-0.12997861,-0.08545388,0.84144986,157.6000061,0.10268214,114.55999756,0.15505572,48.79758453,1.97674501,11,0,2479,46,54.93031693,54
11-mai-2016 20:23:55.072,0.44186401,9.00596619,3.06747437,0.06365198,-0.06820919,-0.04374342,0.89230627,157.6000061,0.1636613,113.58999634,0.15805572,48.7975769,1.97676337,11,0,2479,46,55.09699631,54
11-mai-2016 20:23:55.173,-0.25205994,9.69749451,2.82818604,0.01770547,-0.07050584,-0.00983966,0.9087705,157.6000061,0.09341332,113.44999695,0.15805572,48.79757309,1.97678328,11,0,2479,47,54.68955994,54
11-mai-2016 20:23:55.275,-0.88973999,7.78323364,3.54722595,0.0161358,0.01978173,0.02443117,1.00182426,157.69999695,0.08707181,114.48999786,0.15805572,48.79756927,1.9768033,11,0,2445,47,54.78216171,54
11-mai-2016 20:23:55.374,0.90367126,10.32081604,1.79568481,0.16461825,-0.03985052,0.06894608,0.9058432,157.69999695,0.20976119,114.12000275,0.16254072,48.79756165,1.97682166,11,0,2445,47,53.91172028,54
11-mai-2016 20:23:55.472,-0.84428406,9.40795898,2.58891296,0.01347359,-0.0623792,-0.06069607,0.91621011,157.69999695,0.0881684,114.16000366,0.16254072,48.79755783,1.97684002,11,0,2456,47,53.70800018,54
11-mai-2016 20:23:55.571,-1.15774536,8.06558228,1.87225342,0.01885124,-0.00004701,0.02662589,0.99353069,157.69999695,0.00682241,114.06999969,0.16533461,48.7975502,1.97685838,11,0,2456,47,54.94884109,53
11-mai-2016 20:23:55.671,-0.27479553,9.45341492,1.79089355,0.01871184,-0.0974395,-0.12423702,0.88340294,157.69999695,0.0349944,115.16999817,0.16533461,48.79754639,1.97687662,11,0,2450,47,53.78207779,53
11-mai-2016 20:23:55.773,-0.52005005,8.9712677,0.89120483,0.01330781,-0.07915424,-0.05301224,0.91450226,157.69999695,-0.00915343,114.41999817,0.16847044,48.79753876,1.97689497,11,0,2450,47,54.337677,53
11-mai-2016 20:23:55.872,-1.3790741,8.56568909,0.24752808,0.03228244,-0.11493483,-0.14057839,0.87315887,157.69999695,-0.07476778,114.44999695,0.16847044,48.79753494,1.97691333,11,0,2411,47,53.00423813,53
11-mai-2016 20:23:55.971,-0.03431702,8.18043518,2.16297913,0.02103633,-0.11493483,-0.14057839,0.87315887,157.69999695,-0.07476778,114.58000183,0.17141488,48.79752731,1.97693169,11,0,2411,47,54.07839966,53
11-mai-2016 20:23:56.072,0.6572113,8.10626221,2.11752319,-0.05054599,-0.05039506,-0.01630404,0.92633134,157.69999695,0.10682892,114.52999878,0.17141488,48.7975235,1.97695005,11,0,2431,47,53.46723557,53
11-mai-2016 20:23:56.171,-1.30729675,8.63148499,0.76797485,0.01153071,0.02214437,-0.01252278,1.01097178,157.69999695,0.04780027,114.52999878,0.17452127,48.7975235,1.97695005,11,0.75999999,2431,47,53.46723557,53
11-mai-2016 20:23:56.273,-0.19822693,8.54774475,1.82919312,0.01368365,0.01376805,0.10382509,0.86718291,157.69999695,0.41404074,115.63999939,0.17452127,48.79751205,1.97698498,11,0,2431,47,53.35611725,53
11-mai-2016 20:23:56.372,0.31742859,9.15312195,4.00067139,0.01192867,-0.1332655,-0.00654681,0.80900818,157.80000305,0.21012671,115.04000092,0.17803586,48.79750824,1.97700167,11,0,2397,47,53.26351929,52
11-mai-2016 20:23:56.474,-0.14558411,8.1900177,3.25889587,-0.00857103,-0.18152925,0.03235765,0.77815312,157.80000305,0.1507341,115.72000122,0.17803586,48.79750061,1.97702003,11,0,2397,47,52.87459564,52
11-mai-2016 20:23:56.572,-1.66741943,8.15292358,2.08401489,-0.01263347,-0.12521917,-0.16997139,0.83108288,157.80000305,0.11243781,114.52999878,0.17803586,48.7974968,1.97703838,11,0,2397,48,52.78199768,52
11-mai-2016 20:23:56.672,0.34614563,8.66020203,3.84513855,0.00520352,-0.12521917,-0.16997139,0.83108288,157.80000305,0.11243781,115.01999664,0.18228461,48.79748917,1.97705662,11,0,2368,48,52.3375206,51
11-mai-2016 20:23:56.771,-0.68276978,8.33596802,3.36776733,0.00548869,-0.0331283,0.03528498,0.88279325,157.8999939,0.2919611,115.12999725,0.18228461,48.79748535,1.97707498,11,0,2368,48,51.70783997,51
11-mai-2016 20:23:56.873,0.59379578,7.67674255,2.41781616,-0.08455622,-0.19601761,-0.00337529,0.78059202,157.8999939,0.09133992,115.5,0.18228461,48.79747772,1.97709334,11,0,2343,48,51.74488068,51
11-mai-2016 20:23:56.971,-0.934021,9.46537781,1.21302795,-0.02366465,-0.17705174,0.06052964,0.78254253,157.8999939,0.14646444,115.79000092,0.18643545,48.79747391,1.9771117,11,0,2343,48,52.13380051,51
11-mai-2016 20:23:57.071,-0.65884399,8.54295349,2.12110901,0.01957094,-0.04656744,0.06943293,0.82693613,158,0.3687948,116.55000305,0.18643545,48.79746628,1.97712839,11,0,2343,48,51.48559952,51
11-mai-2016 20:23:57.176,-0.29632568,8.53697205,1.75500488,-0.01828003,-0.24554677,-0.02203581,0.71753949,157.8999939,0.13121966,116.58999634,0.18904461,48.79745865,1.97714496,11,0,2323,48,50.31883621,50
11-mai-2016 20:23:57.273,1.14175415,9.26080322,2.4465332,-0.00138792,-0.02446187,-0.03459748,0.89267176,158,0.29110718,115.43000031,0.18904461,48.79745483,1.97716165,11,0,2323,48,51.26335907,50
11-mai-2016 20:23:57.374,0.32820129,9.20935059,3.81402588,0.03061078,0.00041339,0.09443495,0.86389005,158,0.39489338,115.86000061,0.19203073,48.79745102,1.97718,11,0,2293,48,51.05963898,50
11-mai-2016 20:23:57.474,-0.0355072,7.8765564,2.40943909,0.01002109,-0.10832632,-0.03276829,0.86913341,158,0.09512118,115.86000061,0.19203073,48.79745102,1.97718,11,0.75999999,2293,48,51.05963898,50
11-mai-2016 20:23:57.572,-0.24128723,6.92062378,1.67126465,-0.18106151,-0.27358997,-0.02459605,0.70546621,158,0.07036337,116.26999664,0.19203073,48.79743958,1.97721338,11,0,2293,48,50.30031967,50
11-mai-2016 20:23:57.671,-0.10250854,8.07754517,2.78631592,-0.05699419,-0.12863,-0.01044939,0.82339907,158,0.18402812,116.61000061,0.19203073,48.79743195,1.97722828,11,0,2264,48,50.07807922,50
11-mai-2016 20:23:57.773,0.40118408,8.84324646,3.25889587,-0.01804304,-0.12863,-0.01044939,0.82339907,158,0.18402812,116.70999908,0.19647197,48.79742813,1.97724497,11,0,2264,48,49.74472046,49
11-mai-2016 20:23:57.873,0.43467712,8.61473083,3.30316162,0.03431839,-0.04317082,-0.05874556,0.87096262,158,0.29098585,116.70999908,0.19647197,48.79742813,1.97724497,11,0,2262,48,49.74472046,49
11-mai-2016 20:23:57.972,0.87615967,8.19360352,4.87524414,0.06876904,-0.16206478,0.00662459,0.76583564,158.1000061,0.23927552,117.36000061,0.1993303,48.79741669,1.97727835,10,0,2262,48,49.68915939,49
11-mai-2016 20:23:58.072,0.92999268,9.12321472,3.39888,0.01732361,0.07472958,-0.06618363,1.04341185,158,0.14731838,117.31999969,0.1993303,48.79740906,1.97729671,10,0,2262,48,49.74472046,49
11-mai-2016 20:23:58.175,0.39520264,8.0954895,1.83277893,0.0056682,-0.08056066,0.15809722,0.80217832,158,0.31988889,117.31999969,0.1993303,48.79740906,1.97729671,10,0.89999998,2232,48,49.74472046,49
11-mai-2016 20:23:58.275,0.74813843,8.64105225,2.81263733,0.02223903,0.08018178,0.15602383,0.98718917,157.8999939,0.30879089,116.84999847,0.20339891,48.79739761,1.97732997,10,0,2232,48,49.20763779,48
11-mai-2016 20:23:58.374,-0.25445557,8.29768372,2.21562195,0.05851062,-0.14263791,0.00162387,0.839742,157.8999939,0.07145994,116.91000366,0.20339891,48.7973938,1.97734666,10,0,2219,48,49.20763779,48
11-mai-2016 20:23:58.471,-0.32383728,7.76408386,3.77336121,0.06045548,0.02112073,-0.0149617,1.00036061,157.8999939,0.10255926,117.88999939,0.20591891,48.79738617,1.97736335,9,0,2219,48,49.07799911,48
11-mai-2016 20:23:58.573,0.39639282,6.93856812,4.71133423,0.05666676,-0.06182686,0.00833245,0.86596346,157.8999939,0.26000786,117.88999939,0.20591891,48.79738617,1.97736335,9,0,2202,48,49.07799911,48
11-mai-2016 20:23:58.674,0.6572113,6.54733276,3.900177,-0.12748444,-0.01391426,-0.03850006,0.94840604,157.80000305,0.16597889,118.84999847,0.20870557,48.79737473,1.97739661,9,0,2202,48,48.33720016,48
11-mai-2016 20:23:58.771,0.55432129,9.08731079,3.59269714,0.05584144,-0.00195901,0.05650574,0.92633134,157.80000305,0.26622805,118.84999847,0.20870557,48.79737473,1.97739661,9,0,2202,48,48.33720016,48
11-mai-2016 20:23:58.874,1.70765686,7.33816528,2.4800415,0.02693831,-0.19116922,0.17407307,0.74802905,157.80000305,0.15280749,119.48000336,0.20870557,48.79736328,1.97742832,9,0,2202,48,48.26311874,48
11-mai-2016 20:23:58.975,0.4538269,8.65541077,2.65710449,0.01687896,-0.19116922,0.17407307,0.74802905,157.80000305,0.15280749,119.58999634,0.20870557,48.79735565,1.97744501,11,0,2202,48,47.80011749,48
11-mai-2016 20:23:59.072,-0.05465698,8.59080505,2.27186584,0.05070462,-0.07558185,0.04626166,0.88230485,157.80000305,0.17085673,119.58999634,0.20870557,48.79735565,1.97744501,11,0,2175,48,47.80011749,48
11-mai-2016 20:23:59.173,0.49211121,7.957901,0.9163208,0.01005236,-0.09701072,0.05321288,0.84583926,157.80000305,0.21073645,120.02999878,0.20870557,48.79735184,1.9774617,11,0.75999999,2175,48,47.61492157,48
11-mai-2016 20:23:59.272,0.79959106,7.96748352,3.89060974,-0.00944239,-0.10795875,0.02760114,0.82486272,157.69999695,0.23768897,120.65000153,0.216741,48.79733658,1.97749329,11,0,2175,48,46.81855774,47
11-mai-2016 20:23:59.371,0.97425842,8.37785339,4.9841156,0.0914399,0.00721044,-0.01557143,0.88474375,157.69999695,0.3803812,120.52999878,0.216741,48.79733276,1.97750998,11,0,2175,49,46.63336182,47
11-mai-2016 20:23:59.472,0.20018005,9.04185486,3.51731873,0.08110546,0.03251508,0.09638546,0.88071984,157.6000061,0.42952973,121.04000092,0.216741,48.79732513,1.977525,11,0,2072,49,46.15184021,47
11-mai-2016 20:23:59.574,0.85821533,7.81433105,4.56417847,0.06885277,-0.07128392,-0.01020519,0.81034899,157.6000061,0.35294026,121.01999664,0.22080433,48.79732132,1.97754002,11,0,2072,49,45.65179825,45
11-mai-2016 20:23:59.671,0.37486267,9.41873169,5.21502686,0.06838386,-0.0664079,0.03052847,0.84949768,157.5,0.28525409,121.38999939,0.22080433,48.79731369,1.97755671,11,0,2020,49,45.22584152,45
11-mai-2016 20:23:59.774,0.23129272,7.60137939,4.47923279,-0.00753093,-0.02293148,0.03455392,0.85718149,157.5,0.36696559,121.72000122,0.22363503,48.79730988,1.97757173,10,0,2020,49,44.76283646,44
11-mai-2016 20:23:59.875,0.6033783,9.11125183,4.18252563,0.058463,-0.01963808,0.02077124,0.83778989,157.3999939,0.40806478,121.75,0.22363503,48.79730225,1.97758496,10,0,2020,49,44.37392044,44
11-mai-2016 20:23:59.978,1.20397949,8.12660217,4.91352844,0.07419784,0.06241931,0.03626023,0.98072636,157.3999939,0.30598643,122.23999786,0.22642629,48.79729843,1.97759998,10,0,1972,49,43.89239883,43
11-mai-2016 20:24:00.075,0.77087402,8.5692749,4.61921692,0.08823454,0.06241931,0.03626023,0.98072636,157.30000305,0.30598643,121.91999817,0.22642629,48.7972908,1.97761333,10,0,1972,49,43.20715714,43
11-mai-2016 20:24:00.173,1.01135254,8.76309204,4.40745544,0.05371433,-0.08059143,-0.00252136,0.78400618,157.30000305,0.3796486,122.61000061,0.22642629,48.79728317,1.97762668,10,0,1911,49,42.63303757,43
11-mai-2016 20:24:00.274,0.4155426,7.58462524,2.60804749,0.03013185,-0.03987969,0.03601603,0.82730162,157.30000305,0.38525903,122.62000275,0.22966962,48.79727936,1.97764003,11,0,1911,49,42.04039764,41
11-mai-2016 20:24:00.371,1.21832275,8.15771484,3.44075012,0.03057523,0.08266801,0.11358231,0.86071855,157.30000305,0.54624468,122.62000275,0.22966962,48.79727936,1.97764003,11,0.75999999,1911,49,42.04039764,41
11-mai-2016 20:24:00.475,0.96469116,9.95233154,2.32809448,0.13930333,0.12813549,0.13199863,0.90316004,157.19999695,0.56234342,123.11000061,0.22966962,48.79726791,1.97766662,11,0,1826,49,40.76251602,41
11-mai-2016 20:24:00.571,-0.54637146,7.31782532,3.76976013,0.03872574,-0.14806727,-0.06228105,0.83242369,157.1000061,0.06877682,123.37999725,0.23258072,48.7972641,1.97767997,11,0,1826,49,40.24395752,39
11-mai-2016 20:24:00.671,0.32699585,7.50086975,0.89718628,0.01899105,-0.19549976,-0.04715914,0.77266401,157.1000061,0.11804825,123.33000183,0.23258072,48.79725647,1.97769165,11,0,1786,49,40.00320053,39
11-mai-2016 20:24:00.771,-0.62893677,8.42570496,3.01841736,0.00736552,0.00387188,0.01369869,0.90938026,157.1000061,0.32415855,123.62999725,0.23515905,48.79725266,1.977705,11,0,1786,49,39.48463821,39
11-mai-2016 20:24:00.872,0.03747559,8.38502502,2.13067627,-0.02530915,0.01867721,0.0250409,0.88779396,157.1000061,0.39818624,123.62999725,0.23515905,48.79725266,1.977705,11,0.75999999,1786,49,39.48463821,39
11-mai-2016 20:24:00.971,0.53756714,9.26199341,3.21582031,0.05135396,0.00127095,0.05479787,0.94413793,157,0.22781043,123.83999634,0.23515905,48.79724121,1.97773004,11,0,1786,49,38.66975784,39
11-mai-2016 20:24:01.071,2.10845947,9.49768066,3.74822998,0.06192082,0.00127095,0.05479787,0.94413793,157,0.22781043,124.37000275,0.23830321,48.7972374,1.97774172,11,0,1752,49,38.33639908,38
11-mai-2016 20:24:01.171,1.28892517,8.36827087,2.21682739,-0.01503706,0.01212562,0.19505118,0.87291467,157,0.37294155,124.54000092,0.23830321,48.79722977,1.97775328,11,0,1752,49,38.2437973,38
11-mai-2016 20:24:01.272,1.42770386,9.24763489,0.49040222,0.02916405,-0.06113238,0.08553165,0.87084132,157,0.23939684,124.54000092,0.23830321,48.79722977,1.97775328,11,0,1736,49,38.2437973,38
11-mai-2016 20:24:01.372,2.65881348,8.31204224,1.44514465,0.03396328,-0.0656345,0.21871085,0.87242627,157,0.15195356,126.65000153,0.24118863,48.79722214,1.97777832,11,0,1736,49,37.9659996,37
11-mai-2016 20:24:01.478,0.41912842,8.83486938,0.49040222,0.03382898,-0.14773403,0.21151543,0.81669205,157,0.01889723,126.65000153,0.24118863,48.79722214,1.97777832,11,0.75999999,1736,49,37.9659996,37
11-mai-2016 20:24:01.571,2.08692932,8.68652344,0.94264221,0.00850457,-0.04807633,0.15321939,0.93816197,156.8999939,-0.05623014,128.38999939,0.24118863,48.79721069,1.97780168,11,0,1919,49,37.54003906,37
11-mai-2016 20:24:01.671,2.7545166,9.37565613,1.25131226,0.05570724,0.07556231,0.24883336,1.00267816,156.8999939,0.19793057,130.25,0.24381974,48.79720688,1.97781169,11,0,1919,49,37.54003906,37
11-mai-2016 20:24:01.772,1.92660522,9.1698761,2.22520447,0.06485953,-0.07553922,0.27456796,0.86340165,156.8999939,0.08219243,131.30000305,0.24381974,48.79719925,1.97782338,11,0,1904,49,37.31779861,37
11-mai-2016 20:24:01.872,2.69351196,8.99040222,2.28741455,0.07748073,-0.11280823,0.18370897,0.83401024,156.8999939,0.13926901,133.08999634,0.24645585,48.79719162,1.97783339,11,0,1904,49,37.31779861,36
11-mai-2016 20:24:01.976,2.33338928,9.19499207,0.05610657,0.07807027,-0.07258595,0.3454257,0.80108017,156.8999939,0.2137851,133.75,0.24645585,48.79718781,1.97784495,11,0,1904,49,37.29927826,36
11-mai-2016 20:24:02.071,2.23527527,8.86239624,1.41163635,0.07265873,-0.0476587,0.29103222,0.90596449,156.8999939,-0.070621,135.16000366,0.24645585,48.79718018,1.97785497,11,0,1953,49,37.24372101,36
11-mai-2016 20:24:02.172,3.71643066,9.29071045,2.51472473,0.07770799,-0.071892,0.26712835,0.83839965,156.8999939,0.19415088,136.82000732,0.24884585,48.79717255,1.97786498,11,0,1953,49,36.87331772,36
11-mai-2016 20:24:02.274,3.22351074,8.93058777,2.81503296,0.10226393,-0.071892,0.26712835,0.83839965,156.8999939,0.19415088,138.30999756,0.24884585,48.79716492,1.97787333,11,0,1953,50,36.33623886,36
11-mai-2016 20:24:02.372,2.56190491,9.38761902,2.48721313,0.12148751,0.00983229,0.32859436,0.91035551,156.8999939,0.18695545,138.30999756,0.24884585,48.79716492,1.97787333,11,0.75999999,2123,50,36.33623886,36
11-mai-2016 20:24:02.470,0.39759827,8.96647644,1.84713745,0.11489837,0.07468757,0.37591526,0.97962821,156.8999939,0.13060991,141.58999634,0.25183585,48.79715347,1.97789168,11,0,2123,50,36.26216125,36
11-mai-2016 20:24:02.572,2.70187378,7.27714539,0.06925964,0.07864307,0.0623317,0.24468812,0.96060216,156.8999939,0.28098443,143.41999817,0.25183585,48.79714584,1.97790003,11,0,2059,50,36.22512054,36
11-mai-2016 20:24:02.673,2.57745361,10.11743164,1.49299622,0.1678822,-0.16847514,0.36664644,0.73558873,156.8999939,0.02426191,143.41999817,0.2542814,48.79714584,1.97790003,11,0,2059,50,36.22512054,35
11-mai-2016 20:24:02.771,1.84165955,8.85043335,1.51333618,0.03836306,-0.00399601,0.18358609,0.92596579,157,0.21659109,146.58000183,0.2542814,48.79713058,1.97791505,11,0,2059,50,36.13251877,35
11-mai-2016 20:24:02.871,1.90866089,8.84922791,0.51074219,0.04374817,-0.00266119,0.1709031,0.95389515,157,0.1342683,147.91000366,0.2563425,48.79712296,1.97792327,11,0,2004,50,36.57699585,35
11-mai-2016 20:24:02.973,1.61314392,9.02032471,-0.28128052,0.02730739,-0.06514982,0.16443872,0.91950297,157,-0.12867282,149.17999268,0.2563425,48.79711533,1.97792995,11,0,2004,50,36.44735718,35
11-mai-2016 20:24:03.072,1.04244995,8.82290649,1.78611755,0.05401907,-0.06514982,0.16443872,0.91950297,157,-0.12867282,150.24000549,0.2563425,48.7971077,1.97793663,11,0,2099,50,36.46587753,35
11-mai-2016 20:24:03.172,0.02191162,8.46878052,3.02919006,0.04695372,0.0103928,0.04723692,0.97877431,157.1000061,0.14487946,151.3500061,0.25918251,48.79710007,1.97794497,11,0,2099,50,36.50291824,36
11-mai-2016 20:24:03.272,0.338974,8.72720337,2.68222046,0.03886458,-0.1100349,-0.02752337,0.88901341,157.1000061,-0.08013402,151.3500061,0.25918251,48.79709244,1.97795165,11,0,2099,50,36.55847931,36
11-mai-2016 20:24:03.376,-0.61816406,9.21891785,1.47982788,0.04663736,-0.07317434,-0.08996619,0.91376966,157.1000061,0.02389639,152.6499939,0.26155251,48.79708481,1.97795832,11,0,2107,50,36.68811798,36
11-mai-2016 20:24:03.473,-0.95436096,7.99380493,1.00366211,-0.00318558,-0.07449855,-0.09838108,0.91816068,157.19999695,-0.04281454,152.83000183,0.26155251,48.79707336,1.977965,11,0,2107,50,37.39187622,36
11-mai-2016 20:24:03.573,-0.74737549,9.15551758,0.66986084,0.00280843,-0.07684993,-0.07045329,0.88303745,157.19999695,0.15866058,152.91000366,0.26155251,48.79706573,1.97797334,11,0,2154,50,38.15119934,36
11-mai-2016 20:24:03.672,-0.93162537,9.13876343,2.1103363,0.05357307,-0.16332756,-0.00459475,0.83486414,157.19999695,-0.04976576,152.91999817,0.26384389,48.79705811,1.97798002,11,0,2154,50,37.81783676,37
11-mai-2016 20:24:03.771,-0.76531982,9.235672,3.90974426,0.11808765,-0.08366221,-0.1013084,0.89645302,157.19999695,0.05877695,152.88999939,0.26384389,48.79705048,1.97798669,11,0,2154,50,37.83636093,37
11-mai-2016 20:24:03.874,-1.36233521,8.15411377,2.07684326,0.0262363,-0.06905848,-0.12204076,0.85937619,157.19999695,0.23561715,152.88999939,0.26384389,48.79705048,1.97798669,11,0,2154,50,37.83636093,37
11-mai-2016 20:24:03.973,-1.21995544,8.67456055,0.92230225,0.01567503,-0.055427,-0.05886688,0.84303486,157.1000061,0.32123122,152.55000305,0.26384389,48.7970314,1.97800171,11,0,2184,50,38.18824005,37
11-mai-2016 20:24:04.076,-1.38505554,9.12321472,0.70455933,0.03616196,-0.05629228,-0.14118813,0.92999125,157.1000061,-0.02817948,152.13000488,0.26797932,48.79702377,1.97800839,11,0,2184,50,38.59568024,38
11-mai-2016 20:24:04.172,-1.213974,8.73916626,2.85331726,0.00971379,-0.05441907,-0.12374862,0.89084262,157,0.19085802,151.80000305,0.26797932,48.79701614,1.97801495,11,0,2203,50,38.91051865,38
11-mai-2016 20:24:04.271,-1.4173584,8.40776062,1.81004333,0.00072014,-0.05441907,-0.12374862,0.89084262,157,0.19085802,151.49000549,0.27032265,48.79700851,1.97802329,11,0,2203,50,38.81792068,38
11-mai-2016 20:24:04.372,-1.92584229,9.06817627,1.74543762,0.01690901,-0.00421363,-0.24887846,0.91389257,157,0.20622414,150.97999573,0.27032265,48.79699707,1.97803164,11,0,2203,50,38.52159882,38
11-mai-2016 20:24:04.472,-2.45944214,8.31443787,3.3115387,0.0388962,-0.08001863,-0.26582956,0.86389005,157,0.06975364,150.30000305,0.27294043,48.79698944,1.97803831,11,0,2230,50,39.05867767,38
