Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
18-juil.-2018 19:47:47.235,-,-,-,-,80,69,2166.25,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.0868746,65
18-juil.-2018 19:47:47.335,-,-,-,-,80,69,2168,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.0868746,65
18-juil.-2018 19:47:47.437,-,-,-,-,80,69,2168,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.09010327,65
18-juil.-2018 19:47:47.536,-,-,-,-,80,69,2168,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.09010327,65
18-juil.-2018 19:47:47.634,-,-,-,-,80,69,2164.75,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.09426606,65
18-juil.-2018 19:47:47.737,-,-,-,-,80,69,2164.75,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.09426606,65
18-juil.-2018 19:47:47.835,-,-,-,-,80,69,2164.75,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.09426606,66
18-juil.-2018 19:47:47.936,-,-,-,-,80,69,2163.5,3,202,6.19999981,48.80519867,1.95825815,11,8.03963757,29,61.70399475,59,26.76404762,1.09426606,66
18-juil.-2018 19:47:48.034,-,-,-,-,80,69,2163.5,3,202,6.19999981,48.80519867,1.95825815,11,-,29,61.70399475,59,-,1.09990382,66
18-juil.-2018 19:47:48.135,-,-,-,-,80,69,2163.5,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.09990382,66
18-juil.-2018 19:47:48.235,-,-,-,-,80,69,2168.75,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.10355854,66
18-juil.-2018 19:47:48.334,-,-,-,-,80,69,2168.75,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.10355854,66
18-juil.-2018 19:47:48.436,-,-,-,-,80,69,2151,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.10355854,66
18-juil.-2018 19:47:48.534,-,-,-,-,80,69,2151,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.10760665,66
18-juil.-2018 19:47:48.634,-,-,-,-,80,69,2144.75,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.10760665,66
18-juil.-2018 19:47:48.734,-,-,-,-,80,69,2144.75,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.11081886,66
18-juil.-2018 19:47:48.835,-,-,-,-,80,69,2144.75,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.11081886,66
18-juil.-2018 19:47:48.936,-,-,-,-,80,69,2144.75,3,202,6.0999999,48.80534363,1.95828295,12,-,29,60.04800034,59,-,1.11081886,66
18-juil.-2018 19:47:49.033,-,-,-,-,80,69,2144.75,3,203,6.69999981,48.8054924,1.95830572,12,-,29,59.79600143,59,-,1.11081886,67
18-juil.-2018 19:47:49.139,-,-,-,-,80,69,2144.75,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.11081886,67
18-juil.-2018 19:47:49.234,-,-,-,-,80,69,2144.5,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.11081886,67
18-juil.-2018 19:47:49.335,-,-,-,-,80,69,2144.5,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.12060308,67
18-juil.-2018 19:47:49.436,-,-,-,-,80,69,2144.5,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.12060308,67
18-juil.-2018 19:47:49.535,-,-,-,-,80,69,2160.25,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.12476587,67
18-juil.-2018 19:47:49.634,-,-,-,-,80,69,2160.25,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.12476587,67
18-juil.-2018 19:47:49.735,-,-,-,-,80,70,2160.25,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.12476587,67
18-juil.-2018 19:47:49.835,-,-,-,-,80,70,2144,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.12476587,68
18-juil.-2018 19:47:49.935,-,-,-,-,80,70,2144,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.13045287,68
18-juil.-2018 19:47:50.035,-,-,-,-,80,70,2144,3,203,6.69999981,48.8054924,1.95830572,9,-,29,59.79600143,59,-,1.13045287,68
18-juil.-2018 19:47:50.143,-,-,-,-,80,70,2149.75,3,202,7.69999981,48.80564499,1.95832956,9,-,29,59.61599731,59,-,1.13458288,68
18-juil.-2018 19:47:50.235,-,-,-,-,80,70,2149.75,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,59,-,1.13458288,68
18-juil.-2018 19:47:50.335,-,-,-,-,80,70,2148.5,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,59,-,1.13776231,68
18-juil.-2018 19:47:50.433,-,-,-,-,80,70,2148.5,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,59,-,1.13776231,68
18-juil.-2018 19:47:50.536,-,-,-,-,80,70,2114,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,59,-,1.14117122,68
18-juil.-2018 19:47:50.635,-,-,-,-,80,70,2114,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,59,-,1.14117122,68
18-juil.-2018 19:47:50.734,-,-,-,-,80,70,2137.25,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,58,-,1.14435625,68
18-juil.-2018 19:47:50.834,-,-,-,-,80,70,2137.25,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,58,-,1.14435625,69
18-juil.-2018 19:47:50.934,-,-,-,-,80,70,2137.25,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,58,-,1.14435625,69
18-juil.-2018 19:47:51.037,-,-,-,-,80,70,2101.5,3,202,7.69999981,48.80564499,1.95832956,11,-,29,59.61599731,58,-,1.14909291,69
18-juil.-2018 19:47:51.134,-,-,-,-,80,70,2101.5,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,58,-,1.14909291,69
18-juil.-2018 19:47:51.236,-,-,-,-,80,70,2101.5,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,58,-,1.14909291,69
18-juil.-2018 19:47:51.334,-,-,-,-,80,70,2094.5,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,58,-,1.15400684,69
18-juil.-2018 19:47:51.434,-,-,-,-,80,70,2094.5,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,58,-,1.15400684,69
18-juil.-2018 19:47:51.535,-,-,-,-,80,70,2083.25,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,57,-,1.15716934,69
18-juil.-2018 19:47:51.634,-,-,-,-,80,70,2083.25,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,57,-,1.15716934,69
18-juil.-2018 19:47:51.734,-,-,-,-,80,70,2076.25,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,57,-,1.16039932,69
18-juil.-2018 19:47:51.834,-,-,-,-,80,70,2062,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,57,-,1.16039932,70
18-juil.-2018 19:47:51.934,-,-,-,-,80,70,2062,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,57,-,1.16347098,70
18-juil.-2018 19:47:52.034,-,-,-,-,80,70,2062,3,203,8.60000038,48.80579376,1.95836067,11,-,29,59.14799881,57,-,1.16347098,70
18-juil.-2018 19:47:52.134,-,-,-,-,80,70,2048,3,203,9.5,48.80593872,1.95840085,10,-,29,57.85199738,56,-,1.1665628,70
18-juil.-2018 19:47:52.239,-,-,-,-,80,70,2048,3,203,9.5,48.80593872,1.95840085,10,-,29,57.85199738,56,-,1.1665628,70
18-juil.-2018 19:47:52.333,-,-,-,-,80,70,2035.25,3,203,9.5,48.80593872,1.95840085,10,-,29,57.85199738,56,-,1.1665628,70
18-juil.-2018 19:47:52.435,-,-,-,-,80,70,2035.25,3,203,9.5,48.80593872,1.95840085,10,-,29,57.85199738,56,-,1.17090285,70
18-juil.-2018 19:47:52.534,-,-,-,-,80,70,2035.25,3,203,9.5,48.80593872,1.95840085,10,-,30,57.85199738,56,-,1.17090285,70
18-juil.-2018 19:47:52.634,-,-,-,-,80,70,2020.75,3,203,9.5,48.80593872,1.95840085,10,-,30,57.85199738,56,-,1.17090285,70
18-juil.-2018 19:47:52.736,-,-,-,-,80,70,2020.75,3,203,9.5,48.80593872,1.95840085,10,-,30,57.85199738,55,-,1.17558956,70
18-juil.-2018 19:47:52.836,-,-,-,-,80,70,2006.5,3,203,9.5,48.80593872,1.95840085,10,-,30,57.85199738,55,-,1.17558956,71
18-juil.-2018 19:47:52.934,-,-,-,-,80,70,2006.5,3,203,9.5,48.80593872,1.95840085,10,-,30,57.85199738,55,-,1.17856872,71
18-juil.-2018 19:47:53.036,-,-,-,-,80,70,1998,3,203,9.5,48.80593872,1.95840085,10,-,30,57.85199738,55,-,1.17856872,71
18-juil.-2018 19:47:53.143,-,-,-,-,80,70,1998,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,55,-,1.18159378,71
18-juil.-2018 19:47:53.234,-,-,-,-,80,70,1998,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,55,-,1.18159378,71
18-juil.-2018 19:47:53.333,-,-,-,-,80,70,1982.25,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,55,-,1.18159378,71
18-juil.-2018 19:47:53.434,-,-,-,-,80,70,1982.25,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.18572664,71
18-juil.-2018 19:47:53.535,-,-,-,-,80,70,1973.5,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.18572664,71
18-juil.-2018 19:47:53.634,-,-,-,-,80,70,1973.5,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.18878663,71
18-juil.-2018 19:47:53.734,-,-,-,-,80,70,1973.5,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.18878663,71
18-juil.-2018 19:47:53.834,-,-,-,-,80,70,1973.5,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.18878663,71
18-juil.-2018 19:47:53.934,-,-,-,-,80,70,1955.25,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.19445658,72
18-juil.-2018 19:47:54.034,-,-,-,-,80,70,1955.25,3,203,10.60000038,48.80607986,1.95844495,10,-,30,56.48399734,54,-,1.19445658,72
18-juil.-2018 19:47:54.136,-,-,-,-,80,70,1955.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,54,-,1.19445658,72
18-juil.-2018 19:47:54.234,-,-,-,-,80,70,1955.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,54,-,1.19445658,72
18-juil.-2018 19:47:54.334,-,-,-,-,80,70,1955.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,54,-,1.19445658,72
18-juil.-2018 19:47:54.434,-,-,-,-,80,70,1918.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,54,-,1.19445658,72
18-juil.-2018 19:47:54.533,-,-,-,-,80,70,1918.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,53,-,1.20252621,72
18-juil.-2018 19:47:54.634,-,-,-,-,80,70,1912.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,53,-,1.20252621,72
18-juil.-2018 19:47:54.734,-,-,-,-,80,70,1912.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,52,-,1.20544291,72
18-juil.-2018 19:47:54.834,-,-,-,-,80,70,1912.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,52,-,1.20544291,73
18-juil.-2018 19:47:54.935,-,-,-,-,80,70,1899.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,52,-,1.20869291,73
18-juil.-2018 19:47:55.042,-,-,-,-,80,70,1899.25,3,203,9.19999981,48.80622101,1.9584806,11,-,30,57.02399826,52,-,1.20869291,73
18-juil.-2018 19:47:55.140,-,-,-,-,80,70,1887.5,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,52,-,1.21153843,73
18-juil.-2018 19:47:55.237,-,-,-,-,80,70,1887.5,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,52,-,1.21153843,73
18-juil.-2018 19:47:55.335,-,-,-,-,80,70,1877.75,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,52,-,1.21442735,73
18-juil.-2018 19:47:55.434,-,-,-,-,80,70,1877.75,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,52,-,1.21442735,73
18-juil.-2018 19:47:55.534,-,-,-,-,80,70,1864,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,52,-,1.21442735,73
18-juil.-2018 19:47:55.634,-,-,-,-,80,70,1864,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,51,-,1.21831846,73
18-juil.-2018 19:47:55.733,-,-,-,-,80,70,1864,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,51,-,1.21831846,73
18-juil.-2018 19:47:55.834,-,-,-,-,80,70,1847.5,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,51,-,1.21831846,74
18-juil.-2018 19:47:55.934,-,-,-,-,80,70,1847.5,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,51,-,1.22295094,74
18-juil.-2018 19:47:56.034,-,-,-,-,80,70,1847.5,3,203,11.89999962,48.80634689,1.95852804,11,-,30,53.02799606,51,-,1.22295094,74
18-juil.-2018 19:47:56.135,-,-,-,-,80,70,1834,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.22613525,74
18-juil.-2018 19:47:56.242,-,-,-,-,80,70,1834,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.22613525,74
18-juil.-2018 19:47:56.333,-,-,-,-,80,70,1826,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.22881579,74
18-juil.-2018 19:47:56.434,-,-,-,-,80,70,1826,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.22881579,74
18-juil.-2018 19:47:56.534,-,-,-,-,80,70,1815.25,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.22881579,74
18-juil.-2018 19:47:56.634,-,-,-,-,80,70,1815.25,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.2319963,74
18-juil.-2018 19:47:56.734,-,-,-,-,80,70,1797.75,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,50,-,1.2319963,74
18-juil.-2018 19:47:56.835,-,-,-,-,80,70,1797.75,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,49,-,1.23470509,75
18-juil.-2018 19:47:56.940,-,-,-,-,80,70,1797.75,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,49,-,1.23470509,75
18-juil.-2018 19:47:57.034,-,-,-,-,80,70,1795.75,3,202,12,48.80647278,1.95857084,10,-,30,51.76799774,49,-,1.23850262,75
18-juil.-2018 19:47:57.134,-,-,-,-,80,70,1795.75,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,49,-,1.23850262,75
18-juil.-2018 19:47:57.238,-,-,-,-,80,71,1795.75,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,49,-,1.23850262,75
18-juil.-2018 19:47:57.336,-,-,-,-,80,71,1765.75,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,49,-,1.23850262,75
18-juil.-2018 19:47:57.435,-,-,-,-,80,71,1765.75,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,49,-,1.24319851,75
18-juil.-2018 19:47:57.533,-,-,-,-,80,71,1760,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,49,-,1.24319851,75
18-juil.-2018 19:47:57.635,-,-,-,-,80,71,1760,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,48,-,1.24587953,75
18-juil.-2018 19:47:57.735,-,-,-,-,80,71,1753.5,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,48,-,1.24587953,75
18-juil.-2018 19:47:57.834,-,-,-,-,80,71,1753.5,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,48,-,1.24854624,76
18-juil.-2018 19:47:57.945,-,-,-,-,80,71,1753.5,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,48,-,1.24854624,76
18-juil.-2018 19:47:58.034,-,-,-,-,80,71,1760.5,3,202,13,48.80659103,1.95861673,10,-,30,50.36399841,48,-,1.25187957,76
18-juil.-2018 19:47:58.135,-,-,-,-,80,71,1760.5,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25187957,76
18-juil.-2018 19:47:58.234,-,-,-,-,80,71,1754,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25187957,76
18-juil.-2018 19:47:58.334,-,-,-,-,80,71,1754,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25519955,76
18-juil.-2018 19:47:58.434,-,-,-,-,80,71,1754,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25519955,76
18-juil.-2018 19:47:58.534,-,-,-,-,80,71,1738.25,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25854623,76
18-juil.-2018 19:47:58.634,-,-,-,-,80,71,1738.25,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25854623,76
18-juil.-2018 19:47:58.734,-,-,-,-,80,71,1738.25,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25854623,76
18-juil.-2018 19:47:58.833,-,-,-,-,80,71,1738.25,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25854623,76
18-juil.-2018 19:47:58.934,-,-,-,-,80,71,1740.25,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25854623,77
18-juil.-2018 19:47:59.034,-,-,-,-,80,71,1740.25,3,201,14.5,48.80670547,1.95866144,10,-,30,48.95999908,48,-,1.25854623,77
18-juil.-2018 19:47:59.133,-,-,-,-,80,71,1740.25,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.26579952,77
18-juil.-2018 19:47:59.234,-,-,-,-,80,71,1740.25,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.26579952,77
18-juil.-2018 19:47:59.334,-,-,-,-,80,71,1752.75,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.26579952,77
18-juil.-2018 19:47:59.433,-,-,-,-,80,71,1752.75,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.26985288,77
18-juil.-2018 19:47:59.534,-,-,-,-,80,71,1750.75,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.26985288,77
18-juil.-2018 19:47:59.634,-,-,-,-,80,71,1750.75,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.27250624,77
18-juil.-2018 19:47:59.736,-,-,-,-,80,71,1759.25,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.27250624,77
18-juil.-2018 19:47:59.835,-,-,-,-,80,71,1759.25,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.27517295,78
18-juil.-2018 19:47:59.934,-,-,-,-,80,71,1759.25,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.27517295,78
18-juil.-2018 19:48:00.034,-,-,-,-,80,71,1764,3,200,16,48.8068161,1.95871425,10,-,30,48.20399857,48,-,1.27517295,78
18-juil.-2018 19:48:00.135,-,-,-,-,80,71,1764,3,200,16.89999962,48.80693054,1.95877087,12,-,30,48.56399918,48,-,1.27898633,78
18-juil.-2018 19:48:00.234,-,-,-,-,80,71,1764,3,200,16.89999962,48.80693054,1.95877087,12,-,30,48.56399918,48,-,1.27898633,78
18-juil.-2018 19:48:00.335,-,-,-,-,80,71,1771,3,200,16.89999962,48.80693054,1.95877087,12,-,30,48.56399918,48,-,1.27898633,78
18-juil.-2018 19:48:00.436,-,-,-,-,80,71,1771,3,200,16.89999962,48.80693054,1.95877087,12,-,30,48.56399918,49,-,1.28286636,78
18-juil.-2018 19:48:00.533,-,-,-,-,80,71,1775.5,3,200,16.89999962,48.80693054,1.95877087,12,-,30,48.56399918,49,-,1.28286636,78
18-juil.-2018 19:48:00.635,-,-,-,-,80,71,1775.5,3,200,16.89999962,48.80693054,1.95877087,12,6.68268824,30,48.56399918,49,26.80134773,1.28556132,78
18-juil.-2018 19:48:00.733,-,-,-,-,80,71,1783.25,3,200,16.89999962,48.80693054,1.95877087,12,6.68268824,30,48.56399918,49,26.80134773,1.28556132,78
18-juil.-2018 19:48:00.837,-,-,-,-,80,71,1783.25,3,200,16.89999962,48.80693054,1.95877087,12,6.68268824,30,48.56399918,49,26.80134773,1.28826988,79
18-juil.-2018 19:48:00.936,-,-,-,-,80,71,1783.25,3,200,16.89999962,48.80693054,1.95877087,12,6.68268824,30,48.56399918,49,26.80134773,1.28826988,79
18-juil.-2018 19:48:01.034,-,-,-,-,80,71,1788.25,3,200,16.89999962,48.80693054,1.95877087,12,6.68268824,30,48.56399918,49,26.80134773,1.29197204,79
18-juil.-2018 19:48:01.134,-,-,-,-,80,71,1788.25,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29197204,79
18-juil.-2018 19:48:01.236,-,-,-,-,80,71,1793.5,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29197204,79
18-juil.-2018 19:48:01.334,-,-,-,-,80,71,1793.5,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29504812,79
18-juil.-2018 19:48:01.435,-,-,-,-,80,71,1793.5,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29504812,79
18-juil.-2018 19:48:01.533,-,-,-,-,80,71,1799.75,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29876399,79
18-juil.-2018 19:48:01.634,-,-,-,-,80,71,1799.75,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29876399,79
18-juil.-2018 19:48:01.744,-,-,-,-,80,71,1799.75,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29876399,79
18-juil.-2018 19:48:01.834,-,-,-,-,80,71,1807,3,199,17.39999962,48.80704498,1.95883238,12,6.68268824,30,49.17599869,49,26.80134773,1.29876399,80
18-juil.-2018 19:48:01.934,-,-,-,-,80,71,1807,3,199,17.39999962,48.80704498,1.95883238,12,6.05681658,30,49.17599869,50,23.86779785,1.30357647,80
18-juil.-2018 19:48:02.034,-,-,-,-,80,71,1807,3,199,17.39999962,48.80704498,1.95883238,12,6.05681658,30,49.17599869,50,23.86779785,1.30357647,80
18-juil.-2018 19:48:02.134,-,-,-,-,80,71,1808.25,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.30670142,80
18-juil.-2018 19:48:02.234,-,-,-,-,80,71,1808.25,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.30670142,80
18-juil.-2018 19:48:02.334,-,-,-,-,80,71,1811,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.30945146,80
18-juil.-2018 19:48:02.434,-,-,-,-,80,71,1811,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.30945146,80
18-juil.-2018 19:48:02.534,-,-,-,-,80,71,1817,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.31259036,80
18-juil.-2018 19:48:02.633,-,-,-,-,80,71,1817,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.31259036,80
18-juil.-2018 19:48:02.734,-,-,-,-,80,71,1815,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.315382,80
18-juil.-2018 19:48:02.834,-,-,-,-,80,71,1815,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.315382,81
18-juil.-2018 19:48:02.934,-,-,-,-,80,71,1796.75,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.315382,81
18-juil.-2018 19:48:03.036,-,-,-,-,80,71,1796.75,3,199,17.79999924,48.80716705,1.95888984,11,6.05681658,30,49.89599609,50,23.86779785,1.31879866,81
18-juil.-2018 19:48:03.133,-,-,-,-,80,71,1796.75,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,50,23.86779785,1.31879866,81
18-juil.-2018 19:48:03.234,-,-,-,-,80,71,1796.75,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,50,23.86779785,1.31879866,81
18-juil.-2018 19:48:03.334,-,-,-,-,80,71,1798.5,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,50,23.86779785,1.32331252,81
18-juil.-2018 19:48:03.434,-,-,-,-,80,71,1798.5,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,50,23.86779785,1.32331252,81
18-juil.-2018 19:48:03.535,-,-,-,-,80,71,1804,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,50,23.86779785,1.32606256,81
18-juil.-2018 19:48:03.634,-,-,-,-,80,71,1804,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,50,23.86779785,1.32606256,81
18-juil.-2018 19:48:03.734,-,-,-,-,80,71,1798.75,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,49,23.86779785,1.32912886,81
18-juil.-2018 19:48:03.834,-,-,-,-,80,71,1798.75,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,49,23.86779785,1.32912886,81
18-juil.-2018 19:48:03.934,-,-,-,-,80,71,1798.75,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,49,23.86779785,1.32912886,82
18-juil.-2018 19:48:04.034,-,-,-,-,80,71,1798.75,3,199,18.20000076,48.80728531,1.95895112,13,6.05681658,30,50.25600052,49,23.86779785,1.32912886,82
18-juil.-2018 19:48:04.134,-,-,-,-,80,71,1798.75,3,198,18.5,48.80739975,1.95901191,11,6.05681658,30,50.14799881,49,23.86779785,1.32912886,82
