Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
19-sept.-2016 08:04:12.552,-0.08022477,0.16114587,0.82461852,117.69999695,0.27342346,158.5,0.05260319,48.87745667,2.09422326,3,0,1586,40,29.90979958,27
19-sept.-2016 08:04:12.651,-0.02063867,0.15102312,0.92864895,117.69999695,0.17073384,158.5,0.05354542,48.87745667,2.09422326,3,0,1586,40,29.90979958,26
19-sept.-2016 08:04:12.751,-0.00925414,0.09224023,0.97743195,117.69999695,0.03048209,158.5,0.05354542,48.87745667,2.09422326,3,0,1525,41,29.90979958,26
19-sept.-2016 08:04:12.851,-0.01340477,0.10955685,0.93389386,117.69999695,0.19756505,158.5,0.05519208,48.87745667,2.09422326,3,0,1525,41,29.90979958,26
19-sept.-2016 08:04:12.952,-0.05594403,0.13236415,0.90694129,118.5,0.12487815,159.44000244,0.05605875,48.87739563,2.09427166,3,0,1503,41,26.90955925,26
19-sept.-2016 08:04:13.051,-0.07398146,0.16309793,0.87242627,118.5,0.16305156,159.44000244,0.05605875,48.87739563,2.09427166,3,0,1516,41,26.90955925,26
19-sept.-2016 08:04:13.151,0.09455942,0.22663733,0.99182433,118.5,0.30269358,159.44000244,0.05712833,48.87739563,2.09427166,3,0,1516,41,26.90955925,25
19-sept.-2016 08:04:13.254,0.00786693,0.17700039,0.99182433,118.5,-0.10757495,159.44000244,0.05712833,48.87739563,2.09427166,3,0,1444,41,26.90955925,25
19-sept.-2016 08:04:13.352,0.00786693,0.17700039,0.99182433,118.5,-0.10757495,159.44000244,0.05819083,48.87739563,2.09427166,3,0,1490,41,26.90955925,25
19-sept.-2016 08:04:13.451,-0.2138222,0.18407449,0.76400489,118.5,-0.09184176,159.44000244,0.05921861,48.87739563,2.09427166,3,0,1490,41,26.90955925,25
19-sept.-2016 08:04:13.552,0.00593544,0.25993291,0.97121334,118.5,-0.08013402,159.44000244,0.05921861,48.87739563,2.09427166,3,0,1452,41,26.90955925,25
19-sept.-2016 08:04:13.651,-0.1288211,0.08187328,0.85279053,118.5,0.05645936,159.44000244,0.06026722,48.87739563,2.09427166,3,0,1459,41,26.90955925,25
19-sept.-2016 08:04:13.753,-0.05379911,0.13980378,0.93169755,118.5,-0.01586201,159.44000244,0.06165611,48.87739563,2.09427166,3,0,1459,41,26.90955925,25
19-sept.-2016 08:04:13.854,0.02675972,0.10382509,0.93865037,118.5,0.30208385,159.44000244,0.06165611,48.87739563,2.09427166,3,0,1459,41,26.90955925,25
19-sept.-2016 08:04:13.951,-0.07649318,-0.0106936,0.91499066,119.40000153,0.0223114,169.8500061,0.06165611,48.87733841,2.09430838,3,0,1470,41,25.27980042,25
19-sept.-2016 08:04:14.051,-0.2236612,-0.12570068,0.74863875,119.40000153,0.06133719,169.8500061,0.06337833,48.87733841,2.09430838,3,0,1470,41,25.27980042,25
19-sept.-2016 08:04:14.151,-0.12359937,-0.11948051,0.86425561,119.40000153,-0.02037432,169.8500061,0.06337833,48.87733841,2.09430838,3,0,1470,41,25.27980042,25
19-sept.-2016 08:04:14.251,0.03970091,-0.10801543,0.97974956,119.40000153,0.22964117,169.8500061,0.0651075,48.87733841,2.09430838,3,0,1451,41,25.27980042,25
19-sept.-2016 08:04:14.351,-0.06058683,-0.1081383,0.88828081,119.40000153,0.18488206,169.8500061,0.0651075,48.87733841,2.09430838,3,0,1428,41,25.27980042,25
19-sept.-2016 08:04:14.452,-0.0806054,-0.12777407,0.90779525,119.40000153,-0.1655039,169.8500061,0.06612153,48.87733841,2.09430838,3,0,1428,41,25.27980042,24
19-sept.-2016 08:04:14.551,-0.02419364,-0.1149682,0.83644915,119.40000153,0.38855189,169.8500061,0.06697904,48.87733841,2.09430838,3,0,1439,41,25.27980042,25
19-sept.-2016 08:04:14.651,-0.02068144,-0.16387254,0.91023415,119.40000153,0.22098207,169.8500061,0.06783654,48.87733841,2.09430838,3,0,1431,41,25.27980042,24
19-sept.-2016 08:04:14.751,-0.0250957,-0.17302004,0.94352818,119.40000153,0.07206967,169.8500061,0.06783654,48.87733841,2.09430838,3,0,1398,41,25.27980042,24
19-sept.-2016 08:04:14.854,-0.0250957,-0.17302004,0.94352818,119.40000153,0.20402943,169.8500061,0.06884321,48.87733841,2.09430838,3,0,1398,41,25.27980042,24
19-sept.-2016 08:04:14.953,-0.02202922,-0.20253436,0.90681845,120.19999695,0.20402943,181.97000122,0.06966987,48.877285,2.09431839,3,0,1439,41,22.98331833,24
19-sept.-2016 08:04:15.051,-0.08867188,-0.24424328,0.81937516,120.19999695,0.2145177,181.97000122,0.06966987,48.877285,2.09431839,3,0,1368,41,22.98331833,24
19-sept.-2016 08:04:15.151,-0.08282348,-0.32315034,0.85730439,120.19999695,-0.06476635,181.97000122,0.07065654,48.877285,2.09431839,3,0,1399,41,22.98331833,24
19-sept.-2016 08:04:15.251,-0.03370989,-0.13143246,0.90474504,120.19999695,0.21183458,181.97000122,0.07166321,48.877285,2.09431839,3,0,1399,41,22.98331833,24
19-sept.-2016 08:04:15.351,-0.03228144,-0.31632045,0.82986343,120.19999695,0.28354621,181.97000122,0.07166321,48.877285,2.09431839,3,0,1429,41,22.98331833,24
19-sept.-2016 08:04:15.451,-0.00737105,-0.27253813,0.91767383,120.19999695,0.16122238,181.97000122,0.07265654,48.877285,2.09431839,3,0,1429,41,22.98331833,24
19-sept.-2016 08:04:15.551,-0.0242658,-0.28558666,0.83559519,120.19999695,0.31428,181.97000122,0.07265654,48.877285,2.09431839,3,0,1390,42,22.98331833,24
19-sept.-2016 08:04:15.651,-0.05172719,-0.26668349,0.88998866,120.19999695,0.0881684,181.97000122,0.07414988,48.877285,2.09431839,3,0,1390,42,22.98331833,24
19-sept.-2016 08:04:15.751,-0.05172719,-0.26668349,0.88998866,120.19999695,0.0881684,181.97000122,0.07512905,48.877285,2.09431839,3,0,1382,42,22.98331833,23
19-sept.-2016 08:04:15.851,0.07736187,-0.36400688,0.90084249,121.09999847,0.36464801,176.52000427,0.07512905,48.87723923,2.0943234,3,0,1359,42,19.59415817,23
19-sept.-2016 08:04:15.952,-0.11943987,-0.3180283,0.7942518,121.09999847,0.10707157,176.52000427,0.0762471,48.87723923,2.0943234,3,0,1359,42,19.59415817,23
19-sept.-2016 08:04:16.051,0.00945627,-0.12582201,0.94230872,121.09999847,0.23842159,176.52000427,0.0762471,48.87723923,2.0943234,3,0,1352,42,19.59415817,23
19-sept.-2016 08:04:16.158,-0.0247126,-0.26448879,0.85193813,121.09999847,0.29342479,176.52000427,0.07720543,48.87723923,2.0943234,3,0,1352,42,19.59415817,23
19-sept.-2016 08:04:16.258,0.05226204,-0.37473935,0.86315745,121.09999847,0.37013713,176.52000427,0.07826599,48.87723923,2.0943234,3,0,1377,42,19.59415817,23
