Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
13-mai-2018 19:30:41.927,-,-,-,-,80,83,2337.75,5,144,339.29998779,48.87774277,2.09398389,8,19.6133709,26,44.06399918,47,59.74206924,0.74945414,98
13-mai-2018 19:30:42.031,-,-,-,-,80,83,2337.75,5,144,339.29998779,48.87774277,2.09398389,8,19.6133709,26,44.06399918,47,59.74206924,0.74945414,98
13-mai-2018 19:30:42.126,-,-,-,-,80,83,2357.5,5,144,339.29998779,48.87774277,2.09398389,8,19.6133709,26,44.06399918,47,59.74206924,0.74945414,98
13-mai-2018 19:30:42.227,-,-,-,-,80,83,2357.5,5,144,339.29998779,48.87774277,2.09398389,8,19.6133709,26,44.06399918,48,59.74206924,0.75275278,98
13-mai-2018 19:30:42.330,-,-,-,-,80,83,2357.5,5,144,339.29998779,48.87774277,2.09398389,8,19.6133709,26,44.06399918,48,59.74206924,0.75275278,99
13-mai-2018 19:30:42.427,-,-,-,-,80,83,2357.5,5,143,339.5,48.87785339,2.09392238,9,19.6133709,26,47.26799774,48,59.74206924,0.75275278,99
13-mai-2018 19:30:42.531,-,-,-,-,80,83,2357.5,5,143,339.5,48.87785339,2.09392238,9,19.6133709,26,47.26799774,48,59.74206924,0.75275278,99
13-mai-2018 19:30:42.628,-,-,-,-,80,83,2363.25,5,143,339.5,48.87785339,2.09392238,9,19.6133709,26,47.26799774,48,59.74206924,0.75275278,99
13-mai-2018 19:30:42.727,-,-,-,-,80,83,2363.25,5,143,339.5,48.87785339,2.09392238,9,19.6133709,26,47.26799774,48,59.74206924,0.75883275,99
13-mai-2018 19:30:42.826,-,-,-,-,80,83,2363.25,5,143,339.5,48.87785339,2.09392238,9,19.6133709,26,47.26799774,48,59.74206924,0.75883275,99
13-mai-2018 19:30:42.931,-,-,-,-,80,83,2347.5,5,143,339.5,48.87785339,2.09392238,9,19.6133709,26,47.26799774,48,59.74206924,0.75883275,99
13-mai-2018 19:30:43.027,-,-,-,-,80,83,2347.5,5,143,339.5,48.87785339,2.09392238,9,7.30403852,26,47.26799774,48,22.1556015,0.76343274,99
13-mai-2018 19:30:43.126,-,-,-,-,80,83,2335,5,143,339.5,48.87785339,2.09392238,9,7.30403852,26,47.26799774,48,22.1556015,0.76343274,99
13-mai-2018 19:30:43.226,-,-,-,-,80,83,2335,5,143,339.5,48.87785339,2.09392238,9,7.30403852,26,47.26799774,47,22.1556015,0.76599246,99
13-mai-2018 19:30:43.326,-,-,-,-,80,83,2313,5,143,339.5,48.87785339,2.09392238,9,7.30403852,26,47.26799774,47,22.1556015,0.76599246,100
13-mai-2018 19:30:43.428,-,-,-,-,80,83,2313,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,47,22.1556015,0.76859051,100
13-mai-2018 19:30:43.534,-,-,-,-,80,83,2313,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,47,22.1556015,0.76859051,100
13-mai-2018 19:30:43.626,-,-,-,-,80,83,2265.5,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,47,22.1556015,0.76859051,100
13-mai-2018 19:30:43.726,-,-,-,-,80,83,2265.5,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,46,22.1556015,0.77209091,100
13-mai-2018 19:30:43.826,-,-,-,-,80,83,2265.5,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,46,22.1556015,0.77209091,100
13-mai-2018 19:30:43.926,-,-,-,-,80,83,2179.25,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,46,22.1556015,0.77209091,100
13-mai-2018 19:30:44.027,-,-,-,-,80,83,2179.25,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,45,22.1556015,0.77622384,100
13-mai-2018 19:30:44.131,-,-,-,-,80,83,2124.5,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,45,22.1556015,0.77622384,100
13-mai-2018 19:30:44.226,-,-,-,-,80,83,2124.5,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,43,22.1556015,0.77894938,100
13-mai-2018 19:30:44.330,-,-,-,-,80,83,2124.5,5,143,339.1000061,48.87795639,2.09385681,10,7.30403852,26,48.34799957,43,22.1556015,0.77894938,101
13-mai-2018 19:30:44.427,-,-,-,-,80,83,2057,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,42,22.1556015,0.7813105,101
13-mai-2018 19:30:44.527,-,-,-,-,80,83,2057,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,42,22.1556015,0.7813105,101
13-mai-2018 19:30:44.633,-,-,-,-,80,83,1971.75,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,40,22.1556015,0.78363383,101
13-mai-2018 19:30:44.730,-,-,-,-,80,83,1971.75,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,40,22.1556015,0.78363383,101
13-mai-2018 19:30:44.828,-,-,-,-,80,83,1885.75,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,39,22.1556015,0.7860148,101
13-mai-2018 19:30:44.936,-,-,-,-,81,83,1885.75,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,39,22.1556015,0.7860148,101
13-mai-2018 19:30:45.026,-,-,-,-,81,83,1794.5,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,39,22.1556015,0.7860148,101
13-mai-2018 19:30:45.130,-,-,-,-,81,83,1794.5,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,26,46.07999802,37,22.1556015,0.78863257,101
13-mai-2018 19:30:45.226,-,-,-,-,81,83,1794.5,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,27,46.07999802,37,22.1556015,0.78863257,101
13-mai-2018 19:30:45.328,-,-,-,-,81,83,1794.5,4,143,342.20001221,48.87807465,2.09382033,9,7.30403852,27,46.07999802,37,22.1556015,0.78863257,102
13-mai-2018 19:30:45.436,-,-,-,-,81,83,1689.5,3,142,340.1000061,48.87815475,2.09377074,10,7.30403852,27,38.01599884,34,22.1556015,0.79187685,102
13-mai-2018 19:30:45.526,-,-,-,-,81,83,1689.5,3,142,340.1000061,48.87815475,2.09377074,10,7.30403852,27,38.01599884,34,22.1556015,0.79187685,102
13-mai-2018 19:30:45.627,-,-,-,-,81,83,1604,3,142,340.1000061,48.87815475,2.09377074,10,7.30403852,27,38.01599884,33,22.1556015,0.79391479,102
13-mai-2018 19:30:45.730,-,-,-,-,81,83,1604,3,142,340.1000061,48.87815475,2.09377074,10,7.30403852,27,38.01599884,33,22.1556015,0.79391479,102
13-mai-2018 19:30:45.828,-,-,-,-,81,83,1560.75,3,142,340.1000061,48.87815475,2.09377074,10,7.30403852,27,38.01599884,32,22.1556015,0.7957294,102
13-mai-2018 19:30:45.931,-,-,-,-,81,83,1560.75,3,142,340.1000061,48.87815475,2.09377074,10,7.30403852,27,38.01599884,32,22.1556015,0.7957294,102
13-mai-2018 19:30:46.028,-,-,-,-,81,83,1513.75,3,142,340.1000061,48.87815475,2.09377074,10,-,27,38.01599884,31,-,0.79745317,102
13-mai-2018 19:30:46.127,-,-,-,-,81,83,1513.75,3,142,340.1000061,48.87815475,2.09377074,10,-,27,38.01599884,31,-,0.79745317,102
13-mai-2018 19:30:46.228,-,-,-,-,81,83,1461.5,3,142,340.1000061,48.87815475,2.09377074,10,-,27,38.01599884,31,-,0.79745317,102
13-mai-2018 19:30:46.326,-,-,-,-,81,83,1461.5,3,142,340.1000061,48.87815475,2.09377074,10,-,27,38.01599884,30,-,0.79955429,103
13-mai-2018 19:30:46.426,-,-,-,-,81,83,1461.5,3,142,340.1000061,48.87823105,2.09372401,9,-,27,32.43600082,30,-,0.79955429,103
13-mai-2018 19:30:46.528,-,-,-,-,81,83,1409.5,3,142,340.1000061,48.87823105,2.09372401,9,-,27,32.43600082,30,-,0.79955429,103
13-mai-2018 19:30:46.632,-,-,-,-,81,83,1409.5,3,142,340.1000061,48.87823105,2.09372401,9,-,27,32.43600082,29,-,0.8017996,103
13-mai-2018 19:30:46.726,-,-,-,-,81,83,1409.5,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,29,-,0.8017996,103
13-mai-2018 19:30:46.827,-,-,-,-,81,83,1387.25,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,29,-,0.8017996,103
13-mai-2018 19:30:46.926,-,-,-,-,81,83,1387.25,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,28,-,0.80420625,103
13-mai-2018 19:30:47.026,-,-,-,-,81,83,1378.25,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,28,-,0.80420625,103
13-mai-2018 19:30:47.145,-,-,-,-,81,83,1378.25,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,28,-,0.80617404,103
13-mai-2018 19:30:47.226,-,-,-,-,81,83,1378.25,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,28,-,0.80617404,103
13-mai-2018 19:30:47.326,-,-,-,-,81,83,1378.25,3,142,340.1000061,48.87823105,2.09372401,9,-,28,32.43600082,28,-,0.80617404,104
13-mai-2018 19:30:47.427,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80617404,104
13-mai-2018 19:30:47.526,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80874848,104
13-mai-2018 19:30:47.627,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80874848,104
13-mai-2018 19:30:47.725,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80874848,104
13-mai-2018 19:30:47.825,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80874848,104
13-mai-2018 19:30:47.927,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80874848,104
13-mai-2018 19:30:48.026,-,-,-,-,81,83,1368.5,3,141,339.1000061,48.87829971,2.09368682,10,-,28,28.76399803,28,-,0.80874848,104
13-mai-2018 19:30:48.126,-,-,-,-,81,83,1482.25,3,141,339.1000061,48.87829971,2.09368682,10,3.14068913,28,28.76399803,30,15.08792686,0.813896,104
13-mai-2018 19:30:48.226,-,-,-,-,81,83,1482.25,3,141,339.1000061,48.87829971,2.09368682,10,3.14068913,28,28.76399803,30,15.08792686,0.813896,104
13-mai-2018 19:30:48.326,-,-,-,-,81,83,1501.5,3,141,339.1000061,48.87829971,2.09368682,10,3.14068913,28,28.76399803,30,15.08792686,0.813896,105
13-mai-2018 19:30:48.426,-,-,-,-,81,83,1501.5,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,31,15.08792686,0.81617504,105
13-mai-2018 19:30:48.526,-,-,-,-,81,83,1501.5,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,31,15.08792686,0.81617504,105
13-mai-2018 19:30:48.627,-,-,-,-,81,83,1563,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,31,15.08792686,0.81617504,105
13-mai-2018 19:30:48.730,-,-,-,-,81,83,1563,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,31,15.08792686,0.81874114,105
13-mai-2018 19:30:48.827,-,-,-,-,81,83,1585.75,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,31,15.08792686,0.81874114,105
13-mai-2018 19:30:48.932,-,-,-,-,81,83,1585.75,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,32,15.08792686,0.82070988,105
13-mai-2018 19:30:49.026,-,-,-,-,81,83,1612.5,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,32,15.08792686,0.82070988,105
13-mai-2018 19:30:49.128,-,-,-,-,81,83,1612.5,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,32,15.08792686,0.82247877,105
13-mai-2018 19:30:49.226,-,-,-,-,81,83,1634.5,3,141,340.6000061,48.87836838,2.09363794,9,3.14068913,28,30.38399696,32,15.08792686,0.82247877,105
13-mai-2018 19:30:49.326,-,-,-,-,81,83,1634.5,3,141,340.6000061,48.87836838,2.09363794,9,13.32052517,28,30.38399696,33,58.03133011,0.82427531,106
13-mai-2018 19:30:49.425,-,-,-,-,81,83,1656,3,141,340.6000061,48.87836838,2.09363794,10,13.32052517,28,30.38399696,33,58.03133011,0.82427531,106
13-mai-2018 19:30:49.529,-,-,-,-,81,83,1656,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,28,31.8239994,33,58.03133011,0.82611781,106
13-mai-2018 19:30:49.626,-,-,-,-,82,83,1656,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,28,31.8239994,33,58.03133011,0.82611781,106
13-mai-2018 19:30:49.726,-,-,-,-,82,83,1674,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,28,31.8239994,33,58.03133011,0.82611781,106
13-mai-2018 19:30:49.826,-,-,-,-,82,83,1674,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,28,31.8239994,34,58.03133011,0.82865822,106
13-mai-2018 19:30:49.926,-,-,-,-,82,83,1674,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,27,31.8239994,34,58.03133011,0.82865822,106
13-mai-2018 19:30:50.027,-,-,-,-,82,83,1718.5,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,27,31.8239994,34,58.03133011,0.82865822,106
13-mai-2018 19:30:50.126,-,-,-,-,82,83,1718.5,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,27,31.8239994,35,58.03133011,0.8317824,106
13-mai-2018 19:30:50.226,-,-,-,-,82,83,1738,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,27,31.8239994,35,58.03133011,0.8317824,106
13-mai-2018 19:30:50.326,-,-,-,-,82,83,1738,3,141,338.20001221,48.87843704,2.09357834,10,13.32052517,27,31.8239994,35,58.03133011,0.83370739,107
13-mai-2018 19:30:50.427,-,-,-,-,82,83,1752.5,3,141,338.20001221,48.87851715,2.09353304,10,13.32052517,27,33.62400055,35,58.03133011,0.83370739,107
13-mai-2018 19:30:50.526,-,-,-,-,82,83,1752.5,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,36,58.65067673,0.83567959,107
13-mai-2018 19:30:50.629,-,-,-,-,82,83,1769,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,36,58.65067673,0.83567959,107
13-mai-2018 19:30:50.726,-,-,-,-,82,83,1769,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,36,58.65067673,0.83766961,107
13-mai-2018 19:30:50.826,-,-,-,-,82,83,1788,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,36,58.65067673,0.83766961,107
13-mai-2018 19:30:50.929,-,-,-,-,82,83,1788,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,36,58.65067673,0.83965963,107
13-mai-2018 19:30:51.032,-,-,-,-,82,83,1788,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,36,58.65067673,0.83965963,107
13-mai-2018 19:30:51.128,-,-,-,-,82,83,1800,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,37,58.65067673,0.84219438,107
13-mai-2018 19:30:51.239,-,-,-,-,82,83,1800,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,37,58.65067673,0.84219438,107
13-mai-2018 19:30:51.326,-,-,-,-,82,83,1800,3,141,338.20001221,48.87851715,2.09353304,10,14.43460655,27,33.62400055,37,58.65067673,0.84219438,108
13-mai-2018 19:30:51.432,-,-,-,-,82,83,1817,3,141,338.20001221,48.87859726,2.09348416,10,14.43460655,27,36.0359993,37,58.65067673,0.84219438,108
13-mai-2018 19:30:51.531,-,-,-,-,82,83,1817,3,141,338.20001221,48.87859726,2.09348416,10,14.43460655,27,36.0359993,37,58.65067673,0.84552437,108
13-mai-2018 19:30:51.627,-,-,-,-,82,83,1830.25,3,141,338.20001221,48.87859726,2.09348416,10,14.43460655,27,36.0359993,37,58.65067673,0.84552437,108
13-mai-2018 19:30:51.729,-,-,-,-,82,83,1830.25,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.84784716,108
13-mai-2018 19:30:51.827,-,-,-,-,82,83,1816.5,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.84784716,108
13-mai-2018 19:30:51.927,-,-,-,-,82,83,1816.5,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.84989244,108
13-mai-2018 19:30:52.030,-,-,-,-,82,83,1853.5,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.84989244,108
13-mai-2018 19:30:52.127,-,-,-,-,82,83,1853.5,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.85197884,108
13-mai-2018 19:30:52.225,-,-,-,-,82,83,1853.5,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.85197884,108
13-mai-2018 19:30:52.325,-,-,-,-,82,83,1862.75,3,141,338.20001221,48.87859726,2.09348416,10,4.94108868,27,36.0359993,37,19.2237606,0.85419881,109
13-mai-2018 19:30:52.427,-,-,-,-,83,83,1862.75,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.85419881,109
13-mai-2018 19:30:52.526,-,-,-,-,83,83,1862.75,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.85419881,109
13-mai-2018 19:30:52.626,-,-,-,-,83,83,1862.75,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.85419881,109
13-mai-2018 19:30:52.726,-,-,-,-,83,83,1862.75,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.85419881,109
13-mai-2018 19:30:52.826,-,-,-,-,83,83,1841,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.85419881,109
13-mai-2018 19:30:52.925,-,-,-,-,83,83,1841,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.85419881,109
13-mai-2018 19:30:53.026,-,-,-,-,83,83,1841,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,27,37.69200134,37,19.2237606,0.86088967,109
13-mai-2018 19:30:53.126,-,-,-,-,83,83,1841,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,28,37.69200134,37,19.2237606,0.86088967,109
13-mai-2018 19:30:53.225,-,-,-,-,83,83,1813.5,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,28,37.69200134,37,19.2237606,0.86088967,109
13-mai-2018 19:30:53.328,-,-,-,-,83,83,1813.5,3,140,337.20001221,48.878685,2.09342265,10,4.94108868,28,37.69200134,37,19.2237606,0.86394215,110
13-mai-2018 19:30:53.428,-,-,-,-,83,83,1824,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.86394215,110
13-mai-2018 19:30:53.527,-,-,-,-,83,83,1824,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.86598742,110
13-mai-2018 19:30:53.626,-,-,-,-,83,83,1811.5,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.86598742,110
13-mai-2018 19:30:53.727,-,-,-,-,83,83,1811.5,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.86804295,110
13-mai-2018 19:30:53.828,-,-,-,-,83,83,1807.5,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.86804295,110
13-mai-2018 19:30:53.926,-,-,-,-,83,83,1807.5,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.86993408,110
13-mai-2018 19:30:54.033,-,-,-,-,83,83,1806.75,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.87189716,110
13-mai-2018 19:30:54.133,-,-,-,-,83,83,1806.75,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.87189716,110
13-mai-2018 19:30:54.227,-,-,-,-,83,83,1794.75,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.87189716,110
13-mai-2018 19:30:54.335,-,-,-,-,83,83,1794.75,3,139,334.79998779,48.87876892,2.09336329,11,4.94108868,28,37.61999893,37,19.2237606,0.87417883,111
13-mai-2018 19:30:54.426,-,-,-,-,83,83,1794.75,3,138,329.8999939,48.87884903,2.09329033,10,4.94108868,28,37.26000214,37,19.2237606,0.87417883,111
13-mai-2018 19:30:54.527,-,-,-,-,83,83,1804,3,138,329.8999939,48.87884903,2.09329033,10,4.94108868,28,37.26000214,36,19.2237606,0.87671357,111
13-mai-2018 19:30:54.632,-,-,-,-,83,83,1804,3,138,329.8999939,48.87884903,2.09329033,10,4.94108868,29,37.26000214,36,19.2237606,0.87671357,111
13-mai-2018 19:30:54.727,-,-,-,-,83,83,1804,3,138,329.8999939,48.87884903,2.09329033,10,4.94108868,29,37.26000214,36,19.2237606,0.87671357,111
13-mai-2018 19:30:54.829,-,-,-,-,83,83,1765.75,3,138,329.8999939,48.87884903,2.09329033,10,-,29,37.26000214,36,-,0.87994355,111
13-mai-2018 19:30:54.927,-,-,-,-,83,83,1765.75,3,138,329.8999939,48.87884903,2.09329033,10,-,29,37.26000214,36,-,0.87994355,111
13-mai-2018 19:30:55.026,-,-,-,-,83,83,1729.5,3,138,329.8999939,48.87884903,2.09329033,10,-,29,37.26000214,35,-,0.88190591,111
13-mai-2018 19:30:55.130,-,-,-,-,83,83,1729.5,3,138,329.8999939,48.87884903,2.09329033,10,-,29,37.26000214,35,-,0.88190591,111
13-mai-2018 19:30:55.227,-,-,-,-,83,83,1690,3,138,329.8999939,48.87884903,2.09329033,10,-,29,37.26000214,35,-,0.88190591,111
13-mai-2018 19:30:55.329,-,-,-,-,83,83,1690,3,138,329.8999939,48.87884903,2.09329033,10,-,29,37.26000214,34,-,0.88431132,112
13-mai-2018 19:30:55.427,-,-,-,-,83,83,1640.25,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,34,-,0.88431132,112
13-mai-2018 19:30:55.526,-,-,-,-,83,83,1640.25,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,33,-,0.88614452,112
13-mai-2018 19:30:55.627,-,-,-,-,83,83,1640.25,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,33,-,0.88614452,112
13-mai-2018 19:30:55.728,-,-,-,-,83,83,1580.75,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,32,-,0.88818479,112
13-mai-2018 19:30:55.826,-,-,-,-,83,83,1580.75,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,32,-,0.88818479,112
13-mai-2018 19:30:55.939,-,-,-,-,83,83,1512.75,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,32,-,0.88818479,112
13-mai-2018 19:30:56.027,-,-,-,-,83,83,1512.75,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,31,-,0.89034605,112
13-mai-2018 19:30:56.126,-,-,-,-,83,83,1512.75,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,31,-,0.89034605,112
13-mai-2018 19:30:56.230,-,-,-,-,83,83,1431.5,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,31,-,0.89034605,112
13-mai-2018 19:30:56.326,-,-,-,-,83,83,1431.5,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,29,-,0.89298773,113
13-mai-2018 19:30:56.440,-,-,-,-,83,83,1431.5,3,137,324.8999939,48.87891769,2.09321117,10,-,29,36.2879982,29,-,0.89298773,113
13-mai-2018 19:30:56.526,-,-,-,-,83,83,1351,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,28,-,0.89501441,113
13-mai-2018 19:30:56.626,-,-,-,-,83,83,1351,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,28,-,0.89501441,113
13-mai-2018 19:30:56.734,-,-,-,-,83,83,1282,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,26,-,0.89652193,113
13-mai-2018 19:30:56.827,-,-,-,-,83,83,1282,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,26,-,0.89652193,113
13-mai-2018 19:30:56.928,-,-,-,-,83,83,1200,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,26,-,0.89652193,113
13-mai-2018 19:30:57.027,-,-,-,-,83,83,1200,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,25,-,0.89808732,113
13-mai-2018 19:30:57.126,-,-,-,-,83,83,1200,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,25,-,0.89808732,113
13-mai-2018 19:30:57.225,-,-,-,-,83,83,1142.25,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,25,-,0.89808732,113
13-mai-2018 19:30:57.325,-,-,-,-,83,83,1142.25,3,136,321.3999939,48.87897873,2.09313583,10,-,29,32.00400162,23,-,0.90020734,114
13-mai-2018 19:30:57.425,-,-,-,-,83,83,1142.25,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,23,-,0.90020734,114
13-mai-2018 19:30:57.525,-,-,-,-,83,83,1142.25,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,23,-,0.90020734,114
13-mai-2018 19:30:57.625,-,-,-,-,83,83,1142.25,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,23,-,0.90020734,114
13-mai-2018 19:30:57.726,-,-,-,-,83,83,1142.25,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,23,-,0.90020734,114
13-mai-2018 19:30:57.826,-,-,-,-,83,83,1115,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,23,-,0.90020734,114
13-mai-2018 19:30:57.926,-,-,-,-,83,83,1115,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,23,-,0.90020734,114
13-mai-2018 19:30:58.026,-,-,-,-,83,83,1115,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,22,-,0.90435731,114
13-mai-2018 19:30:58.128,-,-,-,-,83,83,1115,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,22,-,0.90435731,114
13-mai-2018 19:30:58.230,-,-,-,-,83,83,1137.75,3,136,318.29998779,48.87902832,2.09307265,10,-,29,25.88399887,22,-,0.90435731,114
