Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
13-juil.-2017 18:41:24.241,-0.00220208,0.16114587,0.93486911,0.20817621,84,86,2218.5,-,-,-,-,-,-,46.50650024,38,-,37,130.72592163,0.72047657,75
13-juil.-2017 18:41:24.341,-0.00220208,0.16114587,0.93486911,0.20817621,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,75
13-juil.-2017 18:41:24.442,-0.26721787,-0.10874803,0.72351545,-0.06391397,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,75
13-juil.-2017 18:41:24.541,0.50410533,0.26871333,1.36526024,0.46977654,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,75
13-juil.-2017 18:41:24.641,-0.18246177,0.16090167,0.70522201,0.28037471,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,75
13-juil.-2017 18:41:24.742,0.00880687,0.16212113,0.86352301,0.39501625,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:24.842,-0.09845624,0.20285633,0.64790124,0.49270517,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:24.941,0.08400016,-0.39596012,0.9988969,-0.24026574,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:25.041,0.07970963,-0.22899848,1.05402303,-0.13964951,84,86,2218.5,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:25.142,-0.02045332,-0.06996489,0.95608985,0.09963349,84,86,2171.25,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:25.242,0.09853438,-0.11618766,1.09109831,-0.05574173,84,86,2171.25,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:25.342,-0.04388198,-0.14326151,0.94474763,-0.07842615,84,86,2171.25,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:25.442,-0.20349067,-0.06972069,0.74266279,0.17854056,84,86,2171.25,-,-,-,-,-,-,16.05182838,38,-,40,51.52181625,0.7332992,76
13-juil.-2017 18:41:25.542,-0.02663418,-0.03630534,0.93364966,-0.37161419,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,76
13-juil.-2017 18:41:25.642,-0.06332971,-0.16606881,0.88474375,0.15768532,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,76
13-juil.-2017 18:41:25.742,-0.06332971,-0.16606881,0.88474375,0.15768532,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,76
13-juil.-2017 18:41:25.842,-0.04181734,-0.12582201,0.93169755,0.08329056,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,76
13-juil.-2017 18:41:25.941,-0.07062127,0.03272318,0.91303861,0.0686555,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,77
13-juil.-2017 18:41:26.041,-0.01691802,0.1128497,0.9548704,0.10316899,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,77
13-juil.-2017 18:41:26.143,-0.16483745,-0.03886558,0.82998478,-0.01854513,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,77
13-juil.-2017 18:41:26.242,-0.07914306,0.07992121,0.8871842,0.13219646,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,77
13-juil.-2017 18:41:26.342,-0.11313005,0.03833362,0.86669451,0.08268083,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,77
13-juil.-2017 18:41:26.442,-0.03425733,0.1113876,0.86608481,0.3117182,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,77
13-juil.-2017 18:41:26.541,-0.16504428,0.00942903,0.80278802,0.12829232,84,86,2171.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,78
13-juil.-2017 18:41:26.641,-0.01547389,0.11321679,0.95291835,0.11853666,84,86,1914.25,-,-,-,-,-,-,36.9192276,38,-,46,121.07901764,0.74762058,78
13-juil.-2017 18:41:26.741,0.00134658,0.02943033,0.82071596,0.4723368,84,86,1914.25,-,-,-,-,-,-,19.04404068,38,-,49,70.84130859,0.76394212,78
13-juil.-2017 18:41:26.842,0.00134658,0.02943033,0.82071596,0.4723368,84,86,1914.25,-,-,-,-,-,-,19.04404068,38,-,49,70.84130859,0.76394212,78
13-juil.-2017 18:41:26.942,-0.13910291,0.1113876,0.81791151,0.14341579,84,86,1914.25,-,-,-,-,-,-,19.04404068,37,-,49,70.84130859,0.76394212,78
13-juil.-2017 18:41:27.042,-0.13556291,0.12724212,0.84718162,0.01328679,84,86,1914.25,-,-,-,-,-,-,19.04404068,37,-,49,70.84130859,0.76394212,78
13-juil.-2017 18:41:27.142,-0.01235335,0.31383798,0.8396191,0.31391448,84,86,1838.25,-,-,-,-,-,-,19.04404068,37,-,49,70.84130859,0.76394212,78
13-juil.-2017 18:41:27.242,0.16893192,0.26932305,1.0240202,0.39428365,84,86,1838.25,-,-,-,-,-,-,19.04404068,37,-,50,70.84130859,0.77010214,78
13-juil.-2017 18:41:27.342,0.11474704,-0.11923631,0.97633535,0.42379797,84,86,1838.25,-,-,-,-,-,-,19.04404068,37,-,50,70.84130859,0.77010214,78
13-juil.-2017 18:41:27.442,0.52160549,0.26749387,1.15317404,0.85516441,84,86,1845,-,-,-,-,-,-,19.04404068,37,-,50,70.84130859,0.77010214,78
13-juil.-2017 18:41:27.543,0.02725447,-0.03252408,0.99975085,0.13231778,84,86,1845,-,-,-,-,-,-,19.04404068,37,-,50,70.84130859,0.77426881,79
13-juil.-2017 18:41:27.643,-0.1880561,0.20200241,0.72607726,0.20134631,84,86,1845,-,-,-,-,-,-,19.04404068,37,-,50,70.84130859,0.77426881,79
13-juil.-2017 18:41:27.743,-0.03476766,-0.1410668,0.91925877,-0.35710046,84,86,1847,-,-,-,-,-,-,19.04404068,37,-,50,70.84130859,0.77426881,79
13-juil.-2017 18:41:27.843,0.09465679,0.13626674,0.87937748,0.53685302,84,86,1847,-,-,-,-,-,-,7.64463758,37,-,50,29.47244072,0.77842158,79
13-juil.-2017 18:41:27.943,-0.07218142,0.04089542,0.8425464,0.28561962,84,86,1847,-,-,-,-,-,-,7.64463758,37,-,50,29.47244072,0.77842158,79
13-juil.-2017 18:41:28.042,0.16628112,0.19529383,1.0017029,0.46367925,84,86,1810.5,-,-,-,-,-,-,7.64463758,37,-,50,29.47244072,0.77842158,79
13-juil.-2017 18:41:28.142,-0.16860224,0.1113876,0.82303351,-0.06903601,84,86,1810.5,-,-,-,-,-,-,7.64463758,37,-,50,29.47244072,0.78260213,79
13-juil.-2017 18:41:28.242,0.179618,0.34493726,0.84998608,0.64100629,85,86,1810.5,-,-,-,-,-,-,7.64463758,37,-,50,29.47244072,0.78260213,79
13-juil.-2017 18:41:28.343,0.179618,0.34493726,0.84998608,0.64100629,85,86,1810.5,-,-,-,-,-,-,7.64463758,37,-,50,29.47244072,0.78260213,79
13-juil.-2017 18:41:28.443,0.07483849,0.09211735,0.88828081,0.49746168,85,86,1764.25,-,-,-,-,-,-,7.64463758,37,-,48,29.47244072,0.78769267,79
13-juil.-2017 18:41:28.542,0.08468483,0.1956609,0.88754976,0.49136284,85,86,1764.25,-,-,-,-,-,-,7.64463758,37,-,48,29.47244072,0.78769267,80
13-juil.-2017 18:41:28.643,-0.04765676,0.09199603,0.79851991,0.41013816,85,86,1764.25,-,-,-,-,-,-,7.64463758,38,-,48,29.47244072,0.78769267,80
13-juil.-2017 18:41:28.743,0.062613,0.35323083,0.79437315,0.51038885,85,86,1764.25,-,-,-,-,-,-,7.64463758,38,-,48,29.47244072,0.78769267,80
13-juil.-2017 18:41:28.841,-0.08295493,0.05638441,0.83754569,0.26842275,85,86,1599.5,-,-,-,-,-,-,7.64463758,38,-,48,29.47244072,0.78769267,80
13-juil.-2017 18:41:28.941,-0.10226789,0.0711408,0.76095623,0.37037978,85,86,1599.5,-,-,-,-,-,-,7.64463758,38,-,44,29.47244072,0.79344267,80
13-juil.-2017 18:41:29.041,0.04511292,0.26578599,0.72717381,0.60149211,85,86,1599.5,-,-,-,-,-,-,7.64463758,38,-,44,29.47244072,0.79344267,80
13-juil.-2017 18:41:29.142,0.06055238,0.12663239,0.78193283,0.60466206,85,86,1463,-,-,-,-,-,-,7.64463758,38,-,44,29.47244072,0.79344267,80
13-juil.-2017 18:41:29.242,0.08394704,0.27932292,0.80437458,0.57014859,85,86,1463,-,-,-,-,-,-,7.64463758,38,-,41,29.47244072,0.79697251,80
13-juil.-2017 18:41:29.343,0.08394704,0.27932292,0.80437458,0.57014859,85,86,1463,-,-,-,-,-,-,7.64463758,38,-,41,29.47244072,0.79697251,80
13-juil.-2017 18:41:29.442,-0.16637813,0.05772519,0.71571028,0.3229391,85,86,1333.5,-,-,-,-,-,-,7.64463758,38,-,41,29.47244072,0.79697251,80
13-juil.-2017 18:41:29.543,-0.06621312,0.11223998,0.71619713,0.48806998,85,86,1333.5,-,-,-,-,-,-,7.64463758,38,-,37,29.47244072,0.80022252,81
13-juil.-2017 18:41:29.641,-0.02315899,0.13565701,0.80595958,0.43440914,85,86,1333.5,-,-,-,-,-,-,7.64463758,38,-,37,29.47244072,0.80022252,81
13-juil.-2017 18:41:29.741,-0.10458712,0.15321939,0.82657057,0.20744359,85,86,1255.75,-,-,-,-,-,-,7.64463758,38,-,37,29.47244072,0.80022252,81
13-juil.-2017 18:41:29.841,-0.02849533,0.05040844,0.78546983,0.46892262,85,86,1255.75,-,-,-,-,-,-,7.64463758,38,-,35,29.47244072,0.80322254,81
13-juil.-2017 18:41:29.941,-0.1072346,-0.01922981,0.88340294,0.02536005,85,86,1255.75,-,-,-,-,-,-,7.64463758,38,-,35,29.47244072,0.80322254,81
13-juil.-2017 18:41:30.042,-0.0552462,-0.14740829,0.92316139,0.03414202,85,86,1255.75,-,-,-,-,-,-,7.64463758,38,-,35,29.47244072,0.80322254,81
13-juil.-2017 18:41:30.142,-0.0552462,-0.14740829,0.92316139,0.03414202,85,86,1192.5,-,-,-,-,-,-,7.64463758,38,-,35,29.47244072,0.80322254,81
13-juil.-2017 18:41:30.241,-0.04971915,0.02199225,0.86083984,0.3011086,85,86,1192.5,-,-,-,-,-,-,7.64463758,38,-,33,29.47244072,0.80700034,81
13-juil.-2017 18:41:30.342,0.02468407,-0.01776614,0.87754834,0.42806607,85,86,1192.5,-,-,-,-,-,-,7.64463758,39,-,33,29.47244072,0.80700034,81
13-juil.-2017 18:41:30.442,-0.10491718,-0.07752585,0.83888805,0.20146763,85,86,1192.5,-,-,-,-,-,-,7.64463758,39,-,33,29.47244072,0.80700034,81
13-juil.-2017 18:41:30.542,-0.06672189,-0.13350585,0.79778731,0.36489221,85,86,1192.5,-,-,-,-,-,-,7.64463758,39,-,33,29.47244072,0.80700034,82
13-juil.-2017 18:41:30.642,-0.08088357,0.09809332,0.88876921,0.11134123,85,86,1198.25,-,-,-,-,-,-,7.64463758,39,-,33,29.47244072,0.80700034,82
13-juil.-2017 18:41:30.742,-0.04309231,-0.0747214,0.82510692,0.37818649,85,86,1198.25,-,-,-,-,-,-,7.64463758,39,-,32,29.47244072,0.81127954,82
13-juil.-2017 18:41:30.842,0.08172917,0.01943046,1.04426575,0.18012555,85,86,1198.25,-,-,-,-,-,-,7.64463758,39,-,32,29.47244072,0.81127954,82
13-juil.-2017 18:41:30.941,0.15294044,0.04760244,0.81303209,0.71552235,85,86,1194.5,-,-,-,-,-,-,7.64463758,39,-,32,29.47244072,0.81127954,82
13-juil.-2017 18:41:31.041,0.04160713,0.03833362,0.94962549,0.325378,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,82
13-juil.-2017 18:41:31.142,0.04160713,0.03833362,0.94962549,0.325378,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,82
13-juil.-2017 18:41:31.242,-0.02400908,-0.38510475,0.88254905,0.05719197,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,82
13-juil.-2017 18:41:31.341,-0.13125177,-0.02569418,0.83205813,0.14744125,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,82
13-juil.-2017 18:41:31.442,0.00843658,0.0316266,0.98694497,-0.30295122,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,82
13-juil.-2017 18:41:31.542,0.06182262,-0.07435587,0.94255292,0.3824546,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,82
13-juil.-2017 18:41:31.641,-0.02266988,-0.07764872,0.86010879,0.35684285,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,83
13-juil.-2017 18:41:31.741,-0.15699735,-0.05862268,0.72717381,0.32184097,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,83
13-juil.-2017 18:41:31.841,-0.22513644,-0.14472517,0.76022518,-0.0665971,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,83
13-juil.-2017 18:41:31.941,0.01721456,0.12699792,0.91535622,0.32427987,85,86,1194.5,-,-,-,-,-,-,-,39,-,32,-,0.81396401,83
13-juil.-2017 18:41:32.041,-0.07974153,-0.19521606,0.87376863,0.11146256,85,86,1290,-,-,-,-,-,-,-,39,-,32,-,0.81396401,83
13-juil.-2017 18:41:32.142,-0.07974153,-0.19521606,0.87376863,0.11146256,85,86,1290,-,-,-,-,-,-,-,39,-,32,-,0.81396401,83
13-juil.-2017 18:41:32.241,0.0308619,0.26651862,0.78851849,0.5075829,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,83
13-juil.-2017 18:41:32.342,-0.02122046,-0.06325787,0.97633535,-0.08891443,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,83
13-juil.-2017 18:41:32.442,-0.11059546,-0.00069217,0.84205961,0.18536891,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,83
13-juil.-2017 18:41:32.542,-0.05558306,-0.04642653,0.89108682,0.20842041,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,83
13-juil.-2017 18:41:32.642,-0.12694657,0.11992381,0.67680579,0.4378233,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,84
13-juil.-2017 18:41:32.741,-0.11965215,0.18736735,0.78973949,0.24012944,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,84
13-juil.-2017 18:41:32.842,-0.11806555,0.08638559,0.76485884,0.32989031,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,84
13-juil.-2017 18:41:32.941,-0.08910748,0.05492075,0.90596449,-0.02671582,85,86,1290,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,84
13-juil.-2017 18:41:33.042,-0.07468621,-0.14765249,0.89328152,0.08938786,85,86,1458.25,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,84
13-juil.-2017 18:41:33.143,0.10548777,0.02577195,1.09707427,-0.23050852,85,86,1458.25,-,-,-,-,-,-,11.91612911,39,-,37,65.77662659,0.82561731,84
13-juil.-2017 18:41:33.242,-0.24143137,-0.10484545,0.72363675,0.10097427,85,86,1458.25,-,-,-,-,-,-,11.91612911,39,-,40,65.77662659,0.83627969,84
13-juil.-2017 18:41:33.341,0.20309107,0.38957351,1.07146251,0.28293648,85,86,1458.25,-,-,-,-,-,-,11.91612911,39,-,40,65.77662659,0.83627969,84
13-juil.-2017 18:41:33.441,0.16796811,0.27993265,0.60631365,0.85772616,85,86,1458.25,-,-,-,-,-,-,11.91612911,39,-,40,65.77662659,0.83627969,84
13-juil.-2017 18:41:33.541,-0.22392526,0.24371132,0.66095132,0.22500598,85,86,1458.25,-,-,-,-,-,-,11.91612911,39,-,40,65.77662659,0.83627969,84
13-juil.-2017 18:41:33.641,0.2588186,0.14724343,0.60558105,0.9932214,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:33.742,-0.08458,0.32115471,0.793275,0.22403072,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:33.841,-0.08458,0.32115471,0.793275,0.22403072,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:33.941,0.03479822,0.00552645,0.69302589,0.6679588,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.042,-0.44109705,0.20248926,0.47191498,0.12012164,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.141,-0.0146099,-0.01410777,0.92828339,0.22927409,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.242,-0.00855048,-0.20168044,0.79169005,0.46111745,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.341,0.1832743,0.18626921,0.98767757,0.52368158,85,86,1458.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.441,-0.01211354,0.10284983,0.85071868,0.39086947,85,86,1472.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.541,-0.04368294,-0.06691624,0.94462633,0.03084761,85,86,1472.25,-,-,-,-,-,-,11.91612911,38,-,40,65.77662659,0.83627969,85
13-juil.-2017 18:41:34.643,-0.04659769,0.18761155,0.80754453,0.37013713,85,86,1472.25,-,-,-,-,-,-,8.03261375,38,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:34.742,-0.04659769,0.18761155,0.80754453,0.37013713,85,86,1472.25,-,-,-,-,-,-,8.03261375,38,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:34.841,0.04761256,0.09748359,0.87437832,0.46806869,85,86,1472.25,-,-,-,-,-,-,8.03261375,38,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:34.941,-0.06628013,0.10589848,0.83181393,0.31001034,85,86,1472.25,-,-,-,-,-,-,8.03261375,38,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.041,-0.19334453,0.08638559,0.75985968,0.15573326,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.141,0.15784279,0.19505118,0.91023415,0.58783227,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.241,-0.11187112,0.10785054,0.85449839,0.11548801,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.341,0.00427669,0.21395434,0.91303861,0.25842288,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.442,0.00325921,0.14443742,0.72022259,0.58283156,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.541,-0.12245858,0.14456029,0.55338383,0.56514788,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,86
13-juil.-2017 18:41:35.641,-0.14172319,-0.26827005,0.75998098,0.19427221,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,87
13-juil.-2017 18:41:35.742,-0.09785639,0.43372288,0.78754324,-0.02952026,85,86,1472.25,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,87
13-juil.-2017 18:41:35.841,0.1292457,-0.01508458,0.7905919,0.70564383,85,86,1379,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,87
13-juil.-2017 18:41:35.942,0.05843589,0.22578341,0.97011518,0.25695923,85,86,1379,-,-,-,-,-,-,8.03261375,40,-,40,38.85092926,0.85182416,87
13-juil.-2017 18:41:36.042,-0.02698833,0.17724459,0.86059719,0.31720734,85,86,1379,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.8669908,87
13-juil.-2017 18:41:36.142,-0.02698833,0.17724459,0.86059719,0.31720734,85,86,1379,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.8669908,87
13-juil.-2017 18:41:36.241,0.16425839,0.3032268,0.94889444,0.50185108,85,86,1379,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.8669908,87
13-juil.-2017 18:41:36.341,-0.17305838,0.17444015,0.79681206,0.03426334,85,86,1389.75,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.8669908,87
13-juil.-2017 18:41:36.442,0.00570291,0.10248431,0.83705884,0.44733632,85,86,1389.75,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.87131858,87
13-juil.-2017 18:41:36.541,-0.1944956,0.14614528,0.79181135,-0.09159755,85,86,1389.75,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.87131858,88
13-juil.-2017 18:41:36.641,0.08963897,0.22310029,0.97377354,0.33415842,85,86,1388.5,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.87131858,88
13-juil.-2017 18:41:36.742,0.01136288,0.11589991,0.96731073,0.17024699,85,86,1388.5,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.87474912,88
13-juil.-2017 18:41:36.841,-0.06393281,0.07492205,0.91218466,0.09475409,85,86,1388.5,-,-,-,-,-,-,8.03261375,40,-,38,38.85092926,0.87474912,88
13-juil.-2017 18:41:36.941,0.04379667,0.16053614,0.95633405,0.28525409,85,86,1388.5,-,-,-,-,-,-,8.03261375,41,-,38,38.85092926,0.87474912,88
13-juil.-2017 18:41:37.042,-0.10727958,-0.03910979,0.88681716,-0.00817818,85,86,1388.5,-,-,-,-,-,-,8.03261375,41,-,38,38.85092926,0.87474912,88
13-juil.-2017 18:41:37.142,-0.10727958,-0.03910979,0.88681716,-0.00817818,85,86,1410,-,-,-,-,-,-,8.03261375,41,-,38,38.85092926,0.87474912,88
13-juil.-2017 18:41:37.241,0.12523782,0.14248691,1.00255525,0.38977134,85,86,1410,-,-,-,-,-,-,8.03261375,41,-,38,38.85092926,0.87950969,88
13-juil.-2017 18:41:37.342,-0.03515906,0.12285113,0.95047945,0.00853027,85,86,1410,-,-,-,-,-,-,8.03261375,41,-,38,38.85092926,0.87950969,88
13-juil.-2017 18:41:37.442,-0.12732574,0.07553178,0.85144973,0.07426594,85,86,1410,-,-,-,-,-,-,8.03261375,41,-,38,38.85092926,0.87950969,88
13-juil.-2017 18:41:37.541,-0.0361262,0.06589588,0.92999125,0.14329447,85,86,1415.75,-,-,-,-,-,-,8.03261375,41,-,39,38.85092926,0.88349873,89
13-juil.-2017 18:41:37.641,-0.07744949,0.15468149,0.86913341,0.16683127,85,86,1415.75,-,-,-,-,-,-,8.03261375,41,-,39,38.85092926,0.88349873,89
13-juil.-2017 18:41:37.742,-0.09895118,0.16480425,0.83108288,0.20573729,85,86,1415.75,-,-,-,-,-,-,8.03261375,41,-,39,38.85092926,0.88349873,89
13-juil.-2017 18:41:37.842,0.03844063,0.05016424,0.9519431,0.31098714,85,86,1389.5,-,-,-,-,-,-,-,41,-,39,-,0.88674873,89
13-juil.-2017 18:41:37.941,-0.0949711,0.15638936,0.86925632,0.09609643,85,86,1389.5,-,-,-,-,-,-,-,41,-,39,-,0.88674873,89
13-juil.-2017 18:41:38.042,-0.32244623,0.16492712,0.59631222,-0.3756381,85,86,1389.5,-,-,-,-,-,-,-,41,-,39,-,0.88674873,89
13-juil.-2017 18:41:38.141,-0.32244623,0.16492712,0.59631222,-0.3756381,85,86,1427.5,-,-,-,-,-,-,-,41,-,39,-,0.88999873,89
13-juil.-2017 18:41:38.242,0.14166996,0.19907509,0.90498924,0.56624597,85,86,1427.5,-,-,-,-,-,-,-,41,-,39,-,0.88999873,89
13-juil.-2017 18:41:38.342,-0.03506599,0.35676789,0.79412895,0.31537658,85,86,1427.5,-,-,-,-,-,-,-,41,-,39,-,0.88999873,89
13-juil.-2017 18:41:38.441,-0.01945817,-0.04227975,0.97340804,-0.20721437,85,86,1414,-,-,-,-,-,-,4.90587902,41,-,39,24.70549202,0.89324874,89
13-juil.-2017 18:41:38.542,-0.22882283,0.17626934,0.69168353,0.19122355,85,86,1414,-,-,-,-,-,-,4.90587902,41,-,39,24.70549202,0.89324874,90
13-juil.-2017 18:41:38.642,-0.1168718,0.20139268,0.8180328,0.1639055,85,86,1414,-,-,-,-,-,-,4.90587902,41,-,39,24.70549202,0.89324874,90
13-juil.-2017 18:41:38.742,-0.13243242,0.34018075,0.71400243,0.25586107,85,86,1414,-,-,-,-,-,-,4.90587902,41,-,39,24.70549202,0.89324874,90
13-juil.-2017 18:41:38.841,0.07285158,0.40750143,0.85388863,0.40501612,85,86,1414,-,-,-,-,-,-,4.90587902,41,-,39,24.70549202,0.89324874,90
13-juil.-2017 18:41:38.942,-0.13693033,0.14614528,0.78132308,0.23549426,85,86,1351.25,-,-,-,-,-,-,4.90587902,41,-,39,24.70549202,0.89324874,90
13-juil.-2017 18:41:39.042,0.00430491,0.16895103,0.89620882,0.31976756,85,86,1351.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.141,0.00460225,0.47506627,0.77461606,0.32757273,85,86,1351.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.241,-0.28890267,-0.06728177,0.70766091,-0.09818325,85,86,1351.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.342,0.10484418,0.15663356,0.85169393,0.58551466,85,86,1351.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.441,0.02843243,0.30298418,0.87291467,0.35074556,85,86,1351.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.542,-0.0850893,0.17041469,0.80632508,0.29659629,85,86,1276.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.642,0.16063845,0.34493726,0.92194194,0.51416856,85,86,1276.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
13-juil.-2017 18:41:39.742,-0.23183899,0.38896379,0.6094836,0.15866058,85,86,1276.25,-,-,-,-,-,-,4.90587902,41,-,37,24.70549202,0.89904374,90
