Device Time, Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Torque(Nm),Trip Distance(km),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Bearing(°),GPS Accuracy(m),Trip Time(Since journey start)(s),Intake Air Temperature(°C),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
08-févr.-2019 07:59:27.643,-0.33851776,1.06363404,0.58460152,0.30987117,33.4692688,0.12313513,140.86795044,48.87701416,2.09424949,21,150.91143799,6,13,8,6,18,29,24.66014862,28
08-févr.-2019 07:59:27.742,-0.25773233,1.02189898,0.57654738,0.25279349,33.4692688,0.12313513,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,18,29,24.66014862,28
08-févr.-2019 07:59:27.843,-0.11788326,0.83494532,0.36909235,-0.03474661,33.4692688,0.12614347,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,18,29,24.66014862,29
08-févr.-2019 07:59:27.942,-0.21721759,1.00676692,0.35859758,0.12780468,33.4692688,0.12614347,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,18,29,24.66014862,29
08-févr.-2019 07:59:28.043,-0.03416906,0.96137083,0.46354538,0.11527321,33.4692688,0.12614347,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,18,29,24.66014862,29
08-févr.-2019 07:59:28.143,0.02879964,0.96771652,0.62169933,0.20795327,33.4692688,0.12614347,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,19,29,24.66014862,29
08-févr.-2019 07:59:28.243,0.02879964,0.96771652,0.62169933,0.20795327,33.4692688,0.12614347,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,19,29,24.66014862,29
08-févr.-2019 07:59:28.341,0.14692695,0.64921212,0.35200784,-0.19512898,33.4692688,0.13004348,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,19,29,24.66014862,31
08-févr.-2019 07:59:28.441,-0.15693361,0.94745916,-0.15027733,-0.03798816,33.4692688,0.13004348,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,19,29,24.66014862,31
08-févr.-2019 07:59:28.541,0.05491456,1.36749458,-0.57031268,0.44764712,65.71250916,0.13173126,140.86795044,48.87701416,2.09424949,23,150.91143799,6,14,8,6,19,29,24.66014862,31
08-févr.-2019 07:59:28.643,-0.08200574,1.19933391,0.48721969,0.33834869,65.71250916,0.13173126,141.42866516,48.87696075,2.09432721,23,109.83238983,6,14,8,6,19,29,28.09100723,31
08-févr.-2019 07:59:28.742,-0.16083863,1.36212504,0.46745044,0.48484325,65.71250916,0.13334125,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,29,28.09100723,32
08-févr.-2019 07:59:28.841,0.02660305,1.14319909,0.36055014,0.23318967,65.71250916,0.13334125,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,29,28.09100723,32
08-févr.-2019 07:59:28.941,0.19647208,0.76709533,0.01641887,-0.19935797,65.71250916,0.13555458,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,29,28.09100723,32
08-févr.-2019 07:59:29.041,0.19647208,0.76709533,0.01641887,-0.19935797,65.71250916,0.13555458,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,29,28.09100723,32
08-févr.-2019 07:59:29.142,-0.08273793,0.97772318,0.48136213,0.14090273,65.71250916,0.13555458,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,29,28.09100723,32
08-févr.-2019 07:59:29.243,-0.02318615,0.60528046,0.45329469,-0.17933138,65.71250916,0.13768514,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,29,28.09100723,33
08-févr.-2019 07:59:29.341,-0.12374081,1.0804745,0.36836019,0.18450674,65.71250916,0.13768514,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,30,28.09100723,33
08-févr.-2019 07:59:29.441,0.58648747,0.99749243,-0.15979585,0.15907367,65.71250916,0.13768514,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,30,28.09100723,33
08-févr.-2019 07:59:29.544,0.11056131,0.94233382,0.99365395,0.44835362,65.71250916,0.14029999,141.42866516,48.87696075,2.09432721,22,109.83238983,6,15,8,6,19,30,28.09100723,34
08-févr.-2019 07:59:29.641,-0.07443973,1.01238036,0.61462146,0.2418503,65.71250916,0.14029999,141.98548889,48.87693405,2.09446383,22,108.12962341,8,16,8,6,19,30,30.53248787,34
08-févr.-2019 07:59:29.743,0.33680931,0.8905921,-0.23643216,-0.03779382,65.71250916,0.14029999,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,34
08-févr.-2019 07:59:29.841,0.33680931,0.8905921,-0.23643216,-0.03779382,65.71250916,0.14029999,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,34
08-févr.-2019 07:59:29.941,-0.07639225,1.04606128,-0.14466383,0.05015618,65.71250916,0.14029999,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,34
08-févr.-2019 07:59:30.041,-0.21599726,0.74268883,0.16798304,-0.1811506,46.8168869,0.14505999,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,34
08-févr.-2019 07:59:30.143,0.3187485,0.89766997,0.36347884,0.05971294,46.8168869,0.14505999,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,34
08-févr.-2019 07:59:30.240,0.09445304,1.28988194,0.16407801,0.32047147,46.8168869,0.14697665,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,35
08-févr.-2019 07:59:30.344,0.14326598,0.90352756,0.62780094,0.16940805,46.8168869,0.14697665,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,35
08-févr.-2019 07:59:30.442,0.38000876,1.07022369,0.59143531,0.33006626,46.8168869,0.14905721,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,35
08-févr.-2019 07:59:30.547,0.02806744,0.98992646,0.43840674,0.12760468,46.8168869,0.14905721,141.98548889,48.87693405,2.09446383,25,108.12962341,8,16,8,6,19,30,30.53248787,35
08-févr.-2019 07:59:30.641,0.18500105,1.02555978,0.55336124,0.23041171,46.8168869,0.14905721,142.40977478,48.87691116,2.09459376,24,118.50299072,6,16,8,6,19,30,32.84068298,35
08-févr.-2019 07:59:30.741,0.2682271,0.82323021,0.44377613,0.02277101,46.8168869,0.15193498,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,35
08-févr.-2019 07:59:30.842,0.11153757,0.6963166,1.01269102,0.31778774,46.8168869,0.15193498,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,35
08-févr.-2019 07:59:30.940,-0.17035717,1.04947817,0.83623219,0.41715497,46.8168869,0.15378886,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.041,0.88253796,0.73243815,0.17774564,0.1804377,46.8168869,0.15378886,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.141,-0.21209222,0.92524922,0.01129351,-0.04392479,40.12086487,0.15637887,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.243,-0.21209222,0.92524922,0.01129351,-0.04392479,40.12086487,0.15637887,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.341,-0.19134672,0.71193671,-0.12806743,-0.26201144,40.12086487,0.15637887,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.442,0.00512536,0.94282192,-0.6315729,0.08273258,40.12086487,0.15637887,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.542,-0.02440647,1.53370261,-0.19103612,0.53712082,40.12086487,0.16016887,142.40977478,48.87691116,2.09459376,24,118.50299072,6,17,8,6,19,30,32.84068298,36
08-févr.-2019 07:59:31.641,0.35487008,1.21739471,0.42473912,0.37281495,40.12086487,0.16016887,142.58105469,48.87687302,2.09471774,22,123.51683807,6,17,8,6,19,30,34.16373062,36
08-févr.-2019 07:59:31.741,0.44737059,0.87863296,0.30563554,0.06651457,40.12086487,0.16243887,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,36
08-févr.-2019 07:59:31.841,-0.31801629,1.36944699,0.15797639,0.42984879,40.12086487,0.16243887,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,36
08-févr.-2019 07:59:31.942,0.15009978,0.57574862,0.61999089,-0.0656556,40.12086487,0.16427886,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,36
08-févr.-2019 07:59:32.043,0.08078542,1.01872599,0.03301527,0.03089664,40.12086487,0.16427886,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,36
08-févr.-2019 07:59:32.147,0.16645212,0.93110681,0.36640763,0.05497032,40.12086487,0.16427886,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,36
08-févr.-2019 07:59:32.246,0.29580641,0.81297952,0.15138665,-0.09878579,40.12086487,0.16712873,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,35
08-févr.-2019 07:59:32.341,-0.19110265,0.97967577,0.13869527,0.02663529,40.12086487,0.16712873,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,35
08-févr.-2019 07:59:32.447,0.22698016,0.8227421,0.31173715,-0.05207299,40.12086487,0.16912179,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,30,34.16373062,35
08-févr.-2019 07:59:32.544,0.22698016,0.8227421,0.31173715,0.08319991,40.12086487,0.16912179,142.58105469,48.87687302,2.09471774,22,123.51683807,6,18,8,6,19,31,34.16373062,35
08-févr.-2019 07:59:32.644,0.26236954,0.93842882,0.37226519,0.08319991,40.12086487,0.16912179,142.72175598,48.87682343,2.09483862,22,126.29888916,6,18,8,6,19,31,34.03716278,35
08-févr.-2019 07:59:32.743,0.03856222,0.91719514,0.30148643,0.00230304,40.12086487,0.17152721,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,34
08-févr.-2019 07:59:32.842,0.00439316,0.94208974,0.20141992,-0.01051788,40.12086487,0.17152721,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,34
08-févr.-2019 07:59:32.944,0.05418236,0.99017042,0.53725296,0.17915823,40.12086487,0.17152721,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,34
08-févr.-2019 07:59:33.043,0.22258702,0.83128434,0.48355868,0.0401241,40.12086487,0.17152721,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,34
08-févr.-2019 07:59:33.143,-0.04271132,0.97723508,0.41814938,0.10730699,40.12086487,0.17527735,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,33
08-févr.-2019 07:59:33.241,0.05857553,0.95112014,0.42962039,0.09058271,40.12086487,0.17646901,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,33
08-févr.-2019 07:59:33.343,0.16279115,0.81566417,0.32003534,-0.06788841,40.12086487,0.17646901,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,33
08-févr.-2019 07:59:33.442,0.03953848,0.94892359,0.13503432,-0.02126889,40.12086487,0.17798568,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,32
08-févr.-2019 07:59:33.540,-0.03538938,1.11122656,0.473308,0.25133064,40.12086487,0.17798568,142.72175598,48.87682343,2.09483862,21,126.29888916,6,19,8,6,19,31,34.03716278,32
08-févr.-2019 07:59:33.641,0.08224981,0.91353422,-0.01408922,-0.07844129,40.12086487,0.17974569,142.93566895,48.87677383,2.09494281,20,128.5960083,6,19,8,6,19,31,33.18052292,32
08-févr.-2019 07:59:33.740,0.17182155,0.86520934,0.23876181,-0.05475946,40.12086487,0.17974569,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,32
08-févr.-2019 07:59:33.840,0.0200133,0.95307261,0.50796515,0.13103633,40.12086487,0.18196818,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,31
08-févr.-2019 07:59:33.941,0.0200133,0.95307261,0.50796515,0.13103633,40.12086487,0.18196818,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,31
08-févr.-2019 07:59:34.043,0.1410694,0.93281525,0.431817,0.08336318,40.12086487,0.18196818,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,31
08-févr.-2019 07:59:34.143,0.07907696,0.98724169,0.58045238,0.20204054,40.12086487,0.18388847,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,31
08-févr.-2019 07:59:34.246,0.05052139,0.85373837,0.14723757,-0.10944422,40.12086487,0.18388847,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,31
08-févr.-2019 07:59:34.342,0.12471706,0.91768324,0.17872189,-0.0325177,-,0.18615055,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,30
08-févr.-2019 07:59:34.442,0.07199909,0.9086529,0.48062992,0.08109351,-,0.18615055,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,19,31,33.18052292,30
08-févr.-2019 07:59:34.543,0.14570662,0.95087606,0.52382934,0.14693376,-,0.18615055,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,20,31,33.18052292,30
08-févr.-2019 07:59:34.640,-0.0041491,0.9550252,0.35786539,0.05947984,-,0.18615055,142.93566895,48.87677383,2.09494281,20,128.5960083,6,20,8,6,20,31,33.18052292,30
08-févr.-2019 07:59:34.742,0.08664297,0.90352756,0.10721095,-0.06865811,-,0.18907596,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,29
08-févr.-2019 07:59:34.841,0.12398486,0.83348101,0.31832689,-0.05890222,-,0.18907596,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,29
08-févr.-2019 07:59:34.941,0.10104278,1.07461691,0.67466134,0.32902884,-,0.1907918,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,29
08-févr.-2019 07:59:35.041,-0.01147104,0.83177257,0.39179039,-0.03331852,-,0.19182096,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,28
08-févr.-2019 07:59:35.148,0.05369423,0.90889698,0.18726414,-0.04495009,-,0.19182096,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,28
08-févr.-2019 07:59:35.242,0.08249387,0.89327687,0.3544485,0.00596387,-,0.19346985,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,28
08-févr.-2019 07:59:35.343,0.09616149,0.9379406,0.83891696,0.33107269,-,0.19346985,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,28
08-févr.-2019 07:59:35.445,0.07468379,0.96454376,0.09329925,-0.01310993,-,0.19346985,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,28
08-févr.-2019 07:59:35.546,0.07468379,0.96454376,0.09329925,-0.01310993,-,0.19534138,143.12837219,48.87672424,2.09503341,20,130.11380005,6,21,8,6,20,31,31.65177155,27
08-févr.-2019 07:59:35.641,0.04515197,0.98748577,0.56092721,0.18952002,-,0.19534138,143.25346375,48.87666702,2.09511614,20,130.39930725,6,21,8,6,20,31,29.91469574,27
08-févr.-2019 07:59:35.741,0.18036382,0.98553324,0.48966032,0.16294008,-,0.19534138,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,27
08-févr.-2019 07:59:35.841,0.12496112,0.80028814,-0.03483472,-0.18711984,-,0.19741137,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,27
08-févr.-2019 07:59:35.941,-0.07566006,1.03141737,0.66001749,0.2838608,-,0.19741137,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,27
08-févr.-2019 07:59:36.042,-0.09250052,0.87765664,-0.11562014,-0.11704254,-,0.19741137,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,27
08-févr.-2019 07:59:36.141,0.12056797,0.86984658,0.28074095,-0.04252442,-,0.19741137,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,27
08-févr.-2019 07:59:36.242,0.07785664,0.96625221,0.66685128,0.23645052,-,0.20039262,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,26
08-févr.-2019 07:59:36.357,0.1078766,0.86667371,-0.05997339,-0.12542284,-,0.20039262,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,26
08-févr.-2019 07:59:36.442,0.04759262,0.96063864,0.09988899,-0.0172962,-,0.20196512,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,25
08-févr.-2019 07:59:36.544,0.17035717,0.88302606,0.0693809,-0.08456635,-,0.20196512,143.25346375,48.87666702,2.09511614,20,130.39930725,6,22,8,6,20,31,29.91469574,25
08-févr.-2019 07:59:36.641,0.03221654,0.91231388,-0.06900378,-0.08627935,-,0.20323595,143.25376892,48.87661743,2.09519291,20,129.96296692,6,22,8,6,20,31,27.70318413,25
08-févr.-2019 07:59:36.741,0.03221654,0.91231388,0.20410462,-0.07456476,-,0.20323595,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,31,27.70318413,25
08-févr.-2019 07:59:36.842,-0.06467714,0.87131095,0.20410462,-0.07456476,-,0.20456985,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,31,27.70318413,24
08-févr.-2019 07:59:36.941,0.1313068,0.80492538,0.09964493,-0.16006769,-,0.20456985,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,31,27.70318413,24
08-févr.-2019 07:59:37.042,0.15473701,0.96503186,0.37202114,0.08574353,-,0.20456985,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,31,27.70318413,24
08-févr.-2019 07:59:37.142,0.04002661,0.94550663,0.2975814,0.02682807,-,0.20635651,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,31,27.70318413,24
08-févr.-2019 07:59:37.242,0.01757266,0.89620554,0.21948069,-0.04806515,-,0.20635651,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,32,27.70318413,24
08-févr.-2019 07:59:37.342,0.06784999,0.91719514,0.28269345,-0.00351471,-,0.20798193,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,32,27.70318413,23
08-févr.-2019 07:59:37.442,0.15302856,0.90938509,0.31466594,0.01145708,-,0.20798193,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,32,27.70318413,23
08-févr.-2019 07:59:37.541,-0.04441978,0.95819807,0.47745708,0.12001339,-,0.20798193,143.25376892,48.87661743,2.09519291,20,129.96296692,6,23,8,6,20,32,27.70318413,23
08-févr.-2019 07:59:37.641,0.02611492,1.03459024,0.17481686,0.0711521,-,0.21011318,143.27632141,48.87657166,2.09526467,20,129.15812683,6,24,8,6,20,32,25.4998703,22
08-févr.-2019 07:59:37.741,0.0539383,0.99383146,0.35932979,0.09654697,-,0.21011318,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,22
08-févr.-2019 07:59:37.841,0.0656534,0.88790739,0.397892,0.02043983,-,0.21123762,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,22
08-févr.-2019 07:59:37.941,0.06736185,0.94867951,0.30173051,0.03278565,-,0.21123762,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,22
08-févr.-2019 07:59:38.040,0.1086088,0.90547997,0.28318161,-0.01046138,-,0.21208706,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,22
08-févr.-2019 07:59:38.141,0.02025737,0.91914767,0.22240947,-0.02540301,-,0.21208706,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,22
08-févr.-2019 07:59:38.245,0.02172176,0.88815141,0.52114469,0.08439319,-,0.21333526,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,21
08-févr.-2019 07:59:38.343,0.08395825,0.94745916,0.40106484,0.07544578,-,0.21333526,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,21
08-févr.-2019 07:59:38.442,0.06272463,0.95282859,0.42766789,0.09135857,-,0.21443777,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,21
08-févr.-2019 07:59:38.543,0.03929442,0.88131762,0.27610373,-0.04065268,-,0.21443777,143.27632141,48.87657166,2.09526467,22,129.15812683,6,24,8,6,20,32,25.4998703,21
08-févr.-2019 07:59:38.642,0.09689368,0.85422647,0.35274002,-0.02803812,-,0.21596958,143.38613892,48.87652588,2.0953362,22,129.87670898,6,25,8,6,20,32,23.135952,20
08-févr.-2019 07:59:38.740,0.01000665,0.96259117,0.31442189,0.0484169,-,0.21596958,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,20
08-févr.-2019 07:59:38.842,0.13594404,0.8905921,0.40789863,0.03456607,-,0.21596958,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,20
08-févr.-2019 07:59:38.943,0.11153757,0.88546675,0.39642763,0.02158948,-,0.21596958,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,19
08-févr.-2019 07:59:39.040,0.11153757,0.88546675,0.39642763,0.02158948,-,0.21763791,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,19
08-févr.-2019 07:59:39.143,0.04075881,0.79857969,0.25706667,-0.1239797,-,0.21763791,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,19
08-févr.-2019 07:59:39.242,0.05613488,0.95722175,0.44035923,0.10101794,-,0.21763791,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,19
08-févr.-2019 07:59:39.341,0.18548918,0.90743256,0.44133553,0.07315923,-,0.21763791,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,19
08-févr.-2019 07:59:39.443,0.11300196,0.83299279,0.50552458,0.03635895,-,0.21973291,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,17
08-févr.-2019 07:59:39.546,0.12740177,0.81737262,0.31930318,-0.07224347,-,0.21973291,143.38613892,48.87652588,2.0953362,21,129.87670898,6,25,8,6,20,32,23.135952,17
08-févr.-2019 07:59:39.641,0.14668287,0.92134422,0.46525383,0.09119938,-,0.22070457,143.47149658,48.87648773,2.09540248,21,134.24839783,6,25,8,6,20,32,20.24998093,16
08-févr.-2019 07:59:39.740,0.12154422,0.8132236,0.54335457,0.04439246,-,0.22070457,143.47149658,48.87648773,2.09540248,21,134.24839783,6,26,8,6,20,32,20.24998093,16
